season,player_id,player_name,pos,age,team,games,games_started,minutes_per_game,pts_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,fg_pct,fg3_pct,fg2_pct,ft_pct,efg_pct,per,ts_pct,usg_pct,bpm,obpm,dbpm,vorp,ws,ws_per_48,years_in_league
2005-06,battish01,Shane Battier,SF,27,MEM,81,81,35.049,10.099,5.296,1.679,1.136,1.407,1.111,0.4879,0.3939,0.5219,0.7067,0.5403,14.7,0.574,13.7,2.6,0.8,1.8,3.3,9.1,0.154,
2005-06,jacksbo01,Bobby Jackson,PG,32,MEM,71,15,25.0,11.38,3.141,2.746,0.859,0.014,1.423,0.3824,0.3886,0.3774,0.7329,0.4686,14.6,0.4974,25.0,0.4,0.6,-0.2,1.1,3.5,0.095,
2005-06,fryech01,Channing Frye,C,22,NYK,65,14,24.185,12.338,5.754,0.815,0.462,0.723,1.492,0.4766,0.3333,0.4786,0.8253,0.4789,18.1,0.5413,24.2,-0.7,0.7,-1.4,0.5,3.5,0.107,1
2005-06,jonesju01,Jumaine Jones,PF,26,CHA,76,42,27.487,10.513,4.947,0.829,0.895,0.289,0.974,0.4049,0.3433,0.4564,0.7273,0.483,12.1,0.5062,18.3,-1.7,-0.9,-0.9,0.2,3.0,0.069,
2005-06,houseed01,Eddie House,PG,27,PHO,81,0,17.543,9.827,1.63,1.827,0.519,0.148,0.938,0.4216,0.3892,0.4447,0.8049,0.5026,15.2,0.5122,26.9,-0.2,0.8,-0.9,0.7,1.6,0.054,
2005-06,finlemi01,Michael Finley,SG,32,SAS,77,18,26.468,10.13,3.208,1.506,0.481,0.091,0.805,0.4115,0.3943,0.4231,0.8522,0.4906,12.7,0.5231,18.9,0.2,0.1,0.2,1.1,5.0,0.118,
2005-06,martike02,Kevin Martin,SG,22,SAC,72,41,26.569,10.806,3.625,1.347,0.764,0.125,1.125,0.4799,0.3687,0.5341,0.8468,0.5403,14.8,0.6043,17.4,0.4,0.4,0.0,1.2,5.5,0.138,2
2005-06,bogutan01,Andrew Bogut,PF,21,MIL,82,77,28.634,9.366,6.988,2.341,0.598,0.829,1.524,0.533,0.0,0.5357,0.6289,0.533,15.2,0.5554,15.9,0.4,-0.3,0.7,1.4,5.5,0.112,1
2005-06,daniean01,Antonio Daniels,SG,30,WAS,80,17,28.538,9.588,2.15,3.55,0.65,0.1,1.113,0.4182,0.2277,0.461,0.8452,0.4391,13.7,0.5496,15.4,-0.7,0.1,-0.8,0.8,5.3,0.111,
2005-06,alstora01,Rafer Alston,PG,29,HOU,63,63,38.587,12.079,4.048,6.746,1.603,0.238,2.492,0.3794,0.3269,0.4178,0.6923,0.4485,12.6,0.4751,18.8,-0.4,-1.0,0.6,1.0,3.4,0.067,
2005-06,hasleud01,Udonis Haslem,PF,25,MIA,81,80,30.753,9.346,7.827,1.173,0.617,0.21,0.988,0.5076,0.0,0.5093,0.7889,0.5076,13.7,0.5578,14.1,-0.5,-0.4,-0.1,0.9,7.0,0.135,3
2005-06,masonde01,Desmond Mason,SF,28,NOK,70,55,30.029,10.814,4.257,0.943,0.6,0.243,1.614,0.3986,0.1667,0.4006,0.6821,0.3993,9.2,0.46,20.8,-4.9,-3.5,-1.4,-1.5,-0.2,-0.005,
2005-06,boykiea01,Earl Boykins,PG,29,DEN,60,0,25.7,12.6,1.35,3.833,0.8,0.067,1.383,0.41,0.3464,0.4336,0.8736,0.4569,15.7,0.5125,23.8,0.0,1.3,-1.3,0.7,2.9,0.09,
2005-06,radmavl01,Vladimir Radmanović,PF,25,2TM,77,27,25.636,9.805,4.649,1.766,0.792,0.377,1.208,0.4075,0.3898,0.4291,0.8158,0.5148,13.6,0.5446,18.1,0.5,1.0,-0.5,1.2,3.8,0.092,
2005-06,magloja01,Jamaal Magloire,C,27,MIL,82,82,30.061,9.171,9.488,0.683,0.354,0.976,2.024,0.4667,,0.4667,0.5345,0.4667,11.1,0.4937,17.2,-4.1,-3.3,-0.8,-1.3,2.0,0.039,
2005-06,marshdo01,Donyell Marshall,PF,32,CLE,81,0,25.642,9.259,6.074,0.741,0.728,0.506,1.111,0.3949,0.3241,0.4964,0.748,0.4903,13.4,0.5172,18.2,0.1,0.2,-0.1,1.1,4.2,0.097,
2005-06,thomake01,Kenny Thomas,PF,28,SAC,82,55,27.963,9.122,7.537,2.049,0.878,0.476,1.646,0.505,0.0,0.5058,0.6765,0.505,15.0,0.5391,16.6,0.0,-0.7,0.6,1.1,5.5,0.115,
2005-06,barbole01,Leandro Barbosa,SG,23,PHO,57,11,27.93,13.053,2.632,2.772,0.842,0.105,1.561,0.4815,0.4439,0.5013,0.7551,0.5582,15.1,0.5889,20.3,-0.1,0.4,-0.5,0.8,3.8,0.115,3
2005-06,childjo01,Josh Childress,SF,22,ATL,74,10,30.392,10.027,5.23,1.77,1.162,0.527,1.365,0.5516,0.4923,0.5604,0.7662,0.5833,15.8,0.6262,14.0,1.2,1.3,-0.1,1.8,5.7,0.122,
2005-06,willija02,Jason Williams,PG,30,MIA,59,56,31.763,12.339,2.356,4.864,0.898,0.085,1.695,0.4422,0.3715,0.5063,0.8673,0.5305,15.0,0.5608,18.5,1.1,1.7,-0.5,1.5,4.8,0.123,
2005-06,martike01,Kenyon Martin,PF,28,DEN,56,49,27.607,12.857,6.304,1.411,0.768,0.929,1.286,0.495,0.2273,0.5052,0.7118,0.4992,16.7,0.5335,21.6,0.1,-0.3,0.4,0.8,3.8,0.118,
2005-06,cambyma01,Marcus Camby,C,31,DEN,56,54,33.161,12.786,11.929,2.054,1.411,3.286,1.643,0.4653,0.0909,0.4718,0.7115,0.4661,19.9,0.4989,19.5,3.5,0.1,3.3,2.6,5.5,0.142,
2005-06,stackje01,Jerry Stackhouse,SG,31,DAL,55,11,27.727,13.0,2.782,2.909,0.673,0.182,2.2,0.4013,0.2769,0.4355,0.8824,0.4312,14.5,0.5105,25.2,-1.5,0.1,-1.5,0.2,2.4,0.076,
2005-06,hassetr01,Trenton Hassell,SG,26,MIN,77,67,32.649,9.221,2.805,2.636,0.558,0.377,1.61,0.4643,0.3043,0.4705,0.7443,0.47,9.5,0.5119,15.4,-3.1,-2.4,-0.6,-0.7,2.3,0.044,
2005-06,headlu01,Luther Head,SG,23,HOU,80,27,28.875,8.838,3.325,2.688,1.113,0.113,1.488,0.4032,0.361,0.4448,0.6992,0.4929,11.2,0.5167,16.6,-0.2,-1.3,1.1,1.1,3.5,0.073,
2005-06,wellsbo01,Bonzi Wells,SG,29,SAC,52,41,32.385,13.596,7.712,2.769,1.808,0.481,2.423,0.4633,0.2222,0.4824,0.6789,0.4715,16.6,0.5075,22.4,0.4,-0.4,0.8,1.0,3.4,0.097,
2005-06,willima01,Mo Williams,PG,23,MIL,58,12,26.397,12.121,2.466,3.966,0.897,0.121,1.81,0.4245,0.3822,0.4429,0.8496,0.4825,15.0,0.5179,23.4,0.0,0.8,-0.8,0.8,2.5,0.078,3
2005-06,wesleda01,David Wesley,SG,35,HOU,71,59,33.408,9.887,2.507,2.873,0.831,0.085,1.69,0.4029,0.3653,0.4379,0.8075,0.4911,9.6,0.5456,15.3,-2.0,-2.2,0.2,0.0,3.6,0.073,
2005-06,jonesja02,James Jones,SF,25,PHO,75,24,23.627,9.32,3.373,0.76,0.507,0.653,0.467,0.4182,0.386,0.4493,0.8512,0.5129,13.2,0.5511,16.9,-0.1,0.1,-0.2,0.9,4.0,0.108,3
2005-06,johnsan02,Anthony Johnson,PG,31,IND,75,53,26.413,9.213,2.24,4.32,0.84,0.293,1.533,0.4428,0.329,0.4821,0.7518,0.4851,14.2,0.5195,18.3,0.7,0.2,0.4,1.3,4.5,0.109,
2005-06,butlera01,Rasual Butler,SF,26,NOK,79,20,23.734,8.671,2.937,0.506,0.418,0.57,0.823,0.406,0.3802,0.422,0.693,0.4787,10.8,0.5013,18.6,-2.0,-0.9,-1.1,0.0,1.7,0.044,4
2005-06,atkinch01,Chucky Atkins,SG,31,2TM,71,41,24.127,9.549,1.69,2.789,0.606,0.028,1.225,0.3944,0.354,0.4314,0.7914,0.4791,12.9,0.5258,20.2,-0.9,-0.1,-0.8,0.4,3.6,0.101,
2005-06,brownpj01,P.J. Brown,C,36,NOK,75,73,31.733,9.027,7.293,1.2,0.613,0.667,1.2,0.4614,,0.4614,0.8274,0.4614,12.7,0.5153,14.7,-1.5,-1.3,-0.2,0.3,4.4,0.089,
2005-06,willima02,Marvin Williams,PF,19,ATL,79,7,24.709,8.506,4.848,0.797,0.608,0.304,1.051,0.4426,0.2453,0.4644,0.747,0.4548,12.2,0.5231,16.9,-3.5,-1.8,-1.7,-0.7,2.8,0.069,1
2005-06,robinna01,Nate Robinson,PG,21,NYK,72,26,21.444,9.306,2.319,2.042,0.819,0.014,1.583,0.4071,0.3973,0.4105,0.7525,0.4584,12.6,0.5123,22.5,-2.1,-1.0,-1.1,-0.1,1.5,0.047,1
2005-06,jonesfr01,Fred Jones,SG,26,IND,68,2,27.015,9.574,2.5,2.265,0.809,0.294,1.574,0.4168,0.3369,0.457,0.7625,0.4732,11.0,0.5172,18.7,-1.0,-1.8,0.7,0.4,2.6,0.068,
2005-06,battito01,Tony Battie,C,29,ORL,82,82,27.012,7.915,5.573,0.598,0.561,0.841,1.073,0.5072,0.0,0.5128,0.6642,0.5072,12.2,0.5311,14.9,-1.8,-1.7,0.0,0.1,3.8,0.082,
2005-06,duhonch01,Chris Duhon,PG,23,CHI,74,38,29.122,8.743,2.973,5.041,0.946,0.041,1.581,0.3996,0.3597,0.4423,0.8182,0.4926,12.9,0.5383,15.0,0.8,0.0,0.8,1.5,5.2,0.116,
2005-06,telfase01,Sebastian Telfair,PG,20,POR,68,30,24.132,9.456,1.765,3.632,0.971,0.088,1.691,0.3945,0.3519,0.4111,0.7429,0.4438,13.0,0.4908,22.2,-2.8,-1.2,-1.6,-0.3,0.6,0.018,
2005-06,cookbr01,Brian Cook,PF,25,LAL,81,46,18.951,7.926,3.383,0.914,0.457,0.395,0.753,0.5108,0.4286,0.5269,0.8317,0.546,15.6,0.5779,18.3,-0.1,0.2,-0.3,0.7,4.5,0.141,
2005-06,lafrera01,Raef LaFrentz,PF,29,BOS,82,63,24.793,7.793,4.951,1.402,0.354,0.878,0.793,0.4312,0.3916,0.4737,0.68,0.5326,12.0,0.5462,14.7,-0.1,-0.4,0.2,1.0,4.3,0.102,
2005-06,mcdyean01,Antonio McDyess,PF,31,DET,82,0,21.134,7.78,5.317,1.098,0.561,0.585,0.927,0.5089,0.0,0.5108,0.5574,0.5089,15.5,0.5198,18.9,-1.2,-1.7,0.5,0.3,4.6,0.127,
2005-06,daniema01,Marquis Daniels,SG,25,DAL,62,29,28.484,10.226,3.613,2.774,1.081,0.21,1.613,0.4805,0.2105,0.4909,0.7541,0.4844,14.9,0.535,18.3,0.5,0.1,0.4,1.1,4.2,0.114,
2005-06,mccanra01,Rashad McCants,SG,21,MIN,79,12,17.241,7.937,1.81,0.797,0.557,0.278,1.089,0.4505,0.3722,0.4901,0.7358,0.5131,12.6,0.539,23.3,-1.7,-1.3,-0.3,0.1,1.6,0.056,
2005-06,paytoga01,Gary Payton,PG,37,MIA,81,25,28.457,7.728,2.877,3.173,0.877,0.123,1.259,0.4205,0.287,0.5174,0.7937,0.4808,10.7,0.5196,14.1,-0.9,-1.4,0.5,0.6,4.1,0.085,
2005-06,wilcoch01,Chris Wilcox,C,23,2TM,77,24,19.857,8.13,5.325,0.675,0.429,0.442,0.935,0.5711,0.0,0.5737,0.732,0.5711,17.3,0.605,17.5,-0.1,0.4,-0.5,0.7,4.4,0.138,
2005-06,watsoea01,Earl Watson,PG,26,2TM,70,10,22.543,8.9,2.257,4.129,0.971,0.143,1.943,0.4303,0.4044,0.4599,0.6757,0.5383,14.6,0.5584,19.7,0.2,0.9,-0.7,0.9,2.7,0.082,
2005-06,boganke01,Keith Bogans,SG,25,2TM,72,31,26.556,8.639,3.542,1.778,0.986,0.125,1.25,0.3952,0.325,0.436,0.6828,0.455,10.7,0.4969,17.2,-1.4,-1.8,0.5,0.3,2.3,0.058,
2005-06,bowenbr01,Bruce Bowen,SF,34,SAS,82,82,33.598,7.549,3.902,1.537,0.963,0.366,0.817,0.4328,0.4245,0.4399,0.6071,0.5299,9.1,0.5402,11.1,0.3,-1.8,2.0,1.6,6.2,0.108,
2005-06,salmojo01,John Salmons,SG,26,PHI,82,24,25.11,7.549,2.683,2.72,0.89,0.159,1.524,0.4203,0.2989,0.4447,0.775,0.4453,10.7,0.5082,16.3,-2.7,-2.3,-0.3,-0.3,1.7,0.04,
2005-06,brownde02,Devin Brown,SG,27,UTA,81,14,21.123,7.543,2.556,1.284,0.543,0.173,1.222,0.3928,0.3305,0.4108,0.7453,0.4298,10.3,0.4925,19.5,-3.3,-2.1,-1.3,-0.6,1.4,0.039,
2005-06,mihmch01,Chris Mihm,C,26,LAL,59,56,26.119,10.237,6.322,1.034,0.271,1.237,1.407,0.5011,,0.5011,0.7164,0.5011,15.3,0.5517,18.7,-1.9,-1.4,-0.5,0.0,4.0,0.125,
2005-06,wallabe01,Ben Wallace,C,31,DET,82,82,35.244,7.28,11.256,1.927,1.78,2.207,1.073,0.5097,0.0,0.5141,0.4155,0.5097,17.5,0.5015,11.2,3.5,0.4,3.1,4.0,10.1,0.168,
2005-06,carroma01,Matt Carroll,SG,25,CHA,78,6,16.346,7.615,2.013,0.449,0.603,0.141,0.615,0.4034,0.3892,0.4124,0.8214,0.479,13.9,0.5401,20.8,-0.6,0.0,-0.6,0.5,2.6,0.098,
2005-06,stoudsa01,Salim Stoudamire,SG,23,ATL,61,1,20.262,9.656,1.902,1.23,0.443,0.049,1.344,0.4146,0.3796,0.442,0.9,0.498,12.5,0.545,22.9,-2.5,-0.3,-2.3,-0.2,1.2,0.047,
2005-06,grangda01,Danny Granger,SF,22,IND,78,17,22.628,7.526,4.923,1.154,0.744,0.795,1.026,0.4623,0.3226,0.4961,0.777,0.4937,14.7,0.5404,16.4,1.1,-0.7,1.8,1.4,5.1,0.139,
2005-06,jaricma01,Marko Jarić,PG,27,MIN,75,49,28.027,7.827,3.107,3.907,1.44,0.28,1.693,0.3993,0.3008,0.4296,0.6884,0.4346,11.7,0.4683,17.0,-0.7,-2.1,1.4,0.7,2.3,0.053,
2005-06,swiftst01,Stromile Swift,C,26,HOU,66,5,20.364,8.879,4.409,0.379,0.576,0.758,1.379,0.4913,0.0,0.4934,0.6507,0.4913,14.6,0.5328,22.7,-2.7,-2.8,0.1,-0.2,2.5,0.089,
2005-06,bonnema01,Matt Bonner,PF,25,TOR,78,6,21.923,7.474,3.641,0.718,0.628,0.397,0.41,0.4475,0.4198,0.4777,0.8289,0.5567,13.7,0.5825,14.4,0.7,1.3,-0.6,1.2,4.1,0.115,2
2005-06,banksma01,Marcus Banks,PG,24,2TM,58,29,25.81,9.966,2.328,3.793,0.931,0.19,2.052,0.4679,0.3492,0.4864,0.8027,0.4915,13.6,0.5425,20.6,-1.7,-1.4,-0.2,0.1,2.3,0.074,
2005-06,haywobr01,Brendan Haywood,C,26,WAS,79,70,23.785,7.278,5.911,0.582,0.38,1.316,1.228,0.5139,,0.5139,0.5848,0.5139,13.8,0.5419,14.9,-1.7,-1.5,-0.2,0.2,3.9,0.1,
2005-06,maggeco01,Corey Maggette,SF,26,LAC,32,13,29.469,17.812,5.281,2.062,0.594,0.125,2.438,0.4453,0.338,0.4704,0.8281,0.4773,18.9,0.5844,27.7,0.9,1.6,-0.7,0.7,3.0,0.153,
2005-06,songada01,Darius Songaila,PF,27,CHI,62,7,21.435,9.161,3.968,1.419,0.565,0.258,1.371,0.4807,0.4,0.4815,0.8174,0.4827,13.6,0.5244,21.3,-1.1,-1.5,0.4,0.3,2.5,0.09,
2005-06,blakest01,Steve Blake,PG,25,POR,68,57,26.191,8.235,2.147,4.5,0.618,0.074,1.221,0.4383,0.413,0.4545,0.7912,0.5191,14.5,0.549,15.8,-1.0,1.0,-2.0,0.4,2.8,0.075,3
2005-06,elyme01,Melvin Ely,PF,27,CHA,57,22,23.649,9.825,4.86,1.333,0.509,0.772,1.754,0.5082,0.0,0.5106,0.6667,0.5082,14.3,0.5496,20.1,-1.8,-1.7,-0.2,0.1,2.0,0.071,
2005-06,luety01,Tyronn Lue,PG,28,ATL,51,10,24.196,10.98,1.608,3.078,0.51,0.059,1.471,0.4593,0.4567,0.4605,0.8551,0.5287,15.5,0.5849,20.4,-0.7,1.5,-2.2,0.4,2.7,0.105,
2005-06,milesda01,Darius Miles,SF,24,POR,40,23,32.15,13.975,4.55,1.825,1.05,0.975,2.475,0.4608,0.2,0.466,0.5337,0.4627,12.5,0.4805,25.1,-3.4,-2.5,-0.9,-0.4,-1.0,-0.037,
2005-06,hughela01,Larry Hughes,SG,27,CLE,36,31,35.583,15.5,4.472,3.639,1.472,0.583,2.75,0.4094,0.3684,0.4173,0.7565,0.4392,14.0,0.5037,23.6,-1.3,-1.4,0.1,0.2,1.8,0.067,
2005-06,harride01,Devin Harris,PG,22,DAL,56,4,22.768,9.893,2.232,3.161,0.946,0.286,1.5,0.4691,0.2381,0.4818,0.7161,0.4753,17.4,0.5444,21.7,1.4,0.8,0.6,1.1,3.7,0.139,2
2005-06,jonesda01,Damon Jones,PG,29,CLE,82,7,25.476,6.732,1.622,2.061,0.451,0.012,0.671,0.387,0.3774,0.4167,0.64,0.5295,9.3,0.538,12.6,-1.1,-0.6,-0.5,0.5,3.4,0.078,
2005-06,robincl02,Clifford Robinson,PF,39,NJN,80,13,23.288,6.875,3.337,1.113,0.55,0.5,0.775,0.4269,0.3429,0.4704,0.6582,0.4854,9.6,0.502,15.4,-1.9,-2.7,0.7,0.1,2.8,0.072,
2005-06,jasiksa01,Šarūnas Jasikevičius,PG,29,IND,75,15,20.76,7.293,2.04,3.027,0.533,0.053,1.547,0.3963,0.3644,0.4352,0.9098,0.4965,12.9,0.561,18.0,0.1,0.1,0.0,0.9,3.3,0.102,
2005-06,snydeki01,Kirk Snyder,SG,22,NOK,68,45,19.265,7.971,2.368,1.5,0.426,0.338,1.029,0.4525,0.3566,0.4907,0.735,0.5033,14.6,0.5372,20.5,0.6,1.1,-0.5,0.9,2.2,0.081,
2005-06,boozeca01,Carlos Boozer,PF,24,UTA,33,19,31.061,16.273,8.636,2.667,0.909,0.242,2.091,0.5489,,0.5489,0.7226,0.5489,21.4,0.5846,23.9,2.1,2.4,-0.3,1.1,3.5,0.164,
2005-06,brownkw01,Kwame Brown,C,23,LAL,72,49,27.472,7.444,6.569,1.0,0.375,0.639,1.389,0.5258,0.0,0.5271,0.5447,0.5258,11.7,0.5454,13.6,-2.5,-1.7,-0.8,-0.3,3.6,0.087,
2005-06,wilkida02,Damien Wilkins,SF,26,SEA,82,12,18.598,6.537,2.341,1.305,0.878,0.146,1.037,0.4437,0.25,0.4723,0.8395,0.4598,13.1,0.5294,17.4,-1.6,-0.8,-0.9,0.1,1.7,0.054,2
2005-06,grahajo01,Joey Graham,SF,23,TOR,80,24,19.762,6.662,3.05,0.75,0.463,0.163,1.15,0.4783,0.3333,0.5168,0.812,0.5133,10.2,0.564,16.5,-3.8,-2.7,-1.1,-0.7,1.3,0.039,
2005-06,sweetmi01,Mike Sweetney,C,23,CHI,66,44,18.515,8.076,5.303,0.894,0.288,0.848,1.439,0.4505,,0.4505,0.652,0.4505,13.9,0.4993,23.2,-2.8,-3.3,0.5,-0.3,2.1,0.082,
2005-06,jackja01,Jarrett Jack,SG,22,POR,79,4,20.241,6.658,2.025,2.772,0.519,0.025,1.291,0.4416,0.2632,0.4801,0.8,0.465,12.3,0.5277,17.8,-3.1,-1.7,-1.4,-0.4,1.2,0.036,1
2005-06,mournal01,Alonzo Mourning,C,35,MIA,65,20,20.031,7.831,5.523,0.169,0.2,2.662,1.215,0.5968,0.0,0.5987,0.5938,0.5968,19.4,0.6154,17.5,1.8,-0.7,2.5,1.2,4.8,0.177,
2005-06,bellch01,Charlie Bell,SG,26,MIL,59,6,21.746,8.373,2.034,2.203,1.0,0.085,0.695,0.439,0.4226,0.4504,0.7079,0.5256,14.7,0.5499,17.5,1.0,0.1,0.8,0.9,3.3,0.123,
2005-06,collini01,Nick Collison,PF,25,SEA,66,27,21.939,7.47,5.576,1.121,0.318,0.53,1.167,0.5254,0.0,0.5294,0.6991,0.5254,14.0,0.5555,16.1,-3.2,-1.1,-2.1,-0.4,2.3,0.076,2
2005-06,mohamna01,Nazr Mohammed,C,28,SAS,80,30,17.363,6.162,5.225,0.5,0.263,0.613,1.137,0.504,,0.504,0.7847,0.504,15.0,0.5598,18.3,-2.0,-2.4,0.4,0.0,4.5,0.156,7
2005-06,buckngr01,Greg Buckner,SG,29,DEN,73,27,24.082,6.726,2.863,1.74,1.192,0.274,0.712,0.4341,0.3539,0.546,0.7818,0.5372,11.4,0.5564,12.6,0.5,-1.2,1.7,1.1,3.8,0.104,
2005-06,jeffrja01,Jared Jeffries,PF,24,WAS,77,77,25.338,6.351,4.922,1.922,0.753,0.649,1.286,0.4506,0.32,0.4685,0.5893,0.4699,11.6,0.5001,13.4,-0.8,-1.1,0.4,0.6,3.1,0.076,
2005-06,dioguik01,Ike Diogu,PF,22,GSW,69,14,14.942,7.043,3.319,0.42,0.217,0.435,1.13,0.524,,0.524,0.8095,0.524,15.8,0.5957,21.0,-2.2,-1.6,-0.6,0.0,2.6,0.121,
2005-06,dalemsa01,Samuel Dalembert,C,24,PHI,66,52,26.682,7.348,8.197,0.379,0.515,2.424,1.621,0.5312,0.0,0.5326,0.7045,0.5312,14.2,0.5678,13.8,-1.8,-2.9,1.2,0.1,3.6,0.098,
2005-06,poseyja01,James Posey,SF,29,MIA,67,63,28.567,7.209,4.761,1.328,0.806,0.299,0.866,0.4025,0.4034,0.4,0.7869,0.5506,9.8,0.5725,11.6,0.1,-0.8,1.0,1.0,4.2,0.105,
2005-06,pietrmi01,Mickaël Piétrus,SF,23,GSW,52,18,22.673,9.25,3.135,0.846,0.635,0.192,1.5,0.4043,0.3182,0.4669,0.6084,0.4713,10.0,0.5001,21.1,-3.2,-2.3,-0.9,-0.4,0.6,0.024,
2005-06,rushka01,Kareem Rush,SG,25,CHA,47,25,23.638,10.085,2.191,1.064,0.809,0.277,1.383,0.3859,0.3476,0.4066,0.7143,0.4467,9.8,0.4713,22.7,-3.4,-2.3,-1.1,-0.4,-0.2,-0.009,
2005-06,vanhoke01,Keith Van Horn,SF,30,DAL,53,0,20.566,8.906,3.623,0.698,0.585,0.208,1.34,0.4238,0.3676,0.4542,0.8319,0.4884,13.8,0.5404,21.8,-1.2,-0.3,-0.9,0.2,2.3,0.101,
2005-06,doolike01,Keyon Dooling,PG,25,ORL,50,7,22.74,9.4,1.56,2.18,0.98,0.08,1.64,0.4395,0.3023,0.4558,0.8347,0.4556,12.6,0.5128,22.5,-2.7,-2.4,-0.3,-0.2,1.1,0.046,
2005-06,dampier01,Erick Dampier,C,30,DAL,82,36,23.585,5.72,7.805,0.622,0.329,1.293,1.402,0.4928,,0.4928,0.5907,0.4928,13.9,0.531,13.4,-1.7,-1.5,-0.1,0.2,4.8,0.119,
2005-06,jeffeal01,Al Jefferson,PF,21,BOS,59,7,18.0,7.864,5.068,0.508,0.508,0.78,1.051,0.4987,0.0,0.504,0.6418,0.4987,16.2,0.5297,21.6,-2.1,-1.7,-0.4,0.0,2.3,0.104,2
2005-06,gomesry01,Ryan Gomes,PF,23,BOS,61,33,22.557,7.557,4.885,0.951,0.574,0.082,0.902,0.4873,0.3333,0.4913,0.7517,0.4915,14.0,0.5481,15.9,-1.2,0.0,-1.2,0.3,3.1,0.108,
2005-06,thomaku01,Kurt Thomas,C,33,PHO,53,50,26.623,8.585,7.83,1.075,0.434,1.019,1.075,0.4859,,0.4859,0.8152,0.4859,13.1,0.5273,15.5,-1.8,-2.6,0.8,0.1,3.3,0.112,
2005-06,wrighlo02,Lorenzen Wright,C,30,MEM,78,58,21.654,5.821,5.064,0.615,0.667,0.59,0.859,0.4778,0.0,0.4802,0.5641,0.4778,12.2,0.4962,15.1,-2.1,-2.7,0.7,0.0,3.7,0.105,
2005-06,richaqu01,Quentin Richardson,SF,25,NYK,55,43,26.218,8.2,4.182,1.6,0.709,0.109,1.018,0.3551,0.3404,0.3653,0.6703,0.4248,9.6,0.4519,17.4,-1.9,-0.8,-1.1,0.0,0.7,0.023,
2005-06,arroyca01,Carlos Arroyo,PG,26,2TM,77,0,15.506,5.831,1.688,3.013,0.494,0.052,1.078,0.4444,0.35,0.4497,0.7737,0.4537,15.6,0.5122,20.7,-0.5,-0.1,-0.4,0.5,2.7,0.109,
2005-06,georgde01,Devean George,SF,28,LAL,71,5,21.718,6.31,3.859,0.958,0.93,0.479,0.761,0.4,0.3125,0.4528,0.6744,0.4588,11.3,0.484,15.3,-0.8,-1.3,0.5,0.4,2.6,0.081,
2005-06,palacmi01,Milt Palacio,PG,27,UTA,71,18,19.38,6.211,1.887,2.676,0.662,0.197,1.549,0.4243,0.0625,0.4393,0.6533,0.4256,9.9,0.4701,19.5,-3.7,-3.4,-0.4,-0.6,0.2,0.007,
2005-06,barrybr01,Brent Barry,SG,34,SAS,74,5,17.014,5.824,2.149,1.662,0.527,0.365,0.703,0.4522,0.396,0.5315,0.661,0.5681,14.8,0.5809,16.0,3.4,1.4,2.0,1.7,4.3,0.164,
2005-06,smithjr01,J.R. Smith,SG,20,NOK,55,25,17.982,7.691,2.0,1.055,0.673,0.073,0.982,0.3934,0.3714,0.4071,0.8218,0.4645,12.7,0.5153,21.9,-1.0,-0.8,-0.2,0.3,1.2,0.058,2
2005-06,robinbe01,Bernard Robinson,SF,25,CHA,66,18,19.742,6.394,3.318,1.167,1.227,0.152,1.121,0.4301,0.0952,0.4506,0.791,0.4329,12.0,0.4977,17.0,-1.8,-2.9,1.1,0.1,1.7,0.063,
2005-06,tayloma01,Maurice Taylor,PF,29,NYK,67,13,18.06,6.299,3.418,0.791,0.313,0.209,1.537,0.4679,0.0,0.4691,0.6988,0.4679,8.5,0.4959,19.8,-5.7,-4.1,-1.5,-1.1,-0.5,-0.02,
2005-06,huntest01,Steven Hunter,C,24,PHI,69,35,19.014,6.101,3.928,0.246,0.174,1.101,0.928,0.6014,,0.6014,0.5145,0.6014,13.9,0.5985,14.4,-2.4,-1.4,-0.9,-0.1,2.5,0.091,
2005-06,chandty01,Tyson Chandler,C,23,CHI,79,50,26.848,5.278,9.038,1.025,0.519,1.316,1.557,0.5654,0.0,0.5674,0.5026,0.5654,12.2,0.5667,10.4,-0.4,-2.2,1.8,0.9,5.4,0.122,5
2005-06,collija03,Jarron Collins,C,27,UTA,79,41,21.899,5.253,4.215,1.228,0.456,0.342,0.772,0.4607,,0.4607,0.7169,0.4607,11.0,0.5513,11.7,-2.1,-2.2,0.0,-0.1,3.9,0.108,
2005-06,jacksma02,Marc Jackson,C,31,2TM,64,10,16.047,6.484,3.391,0.688,0.203,0.125,1.016,0.4715,0.5,0.4714,0.8049,0.4729,12.5,0.5122,21.5,-4.2,-2.4,-1.8,-0.6,1.2,0.056,
2005-06,croshau01,Austin Croshere,PF,30,IND,50,26,22.96,8.16,5.3,1.24,0.44,0.14,0.96,0.4632,0.3857,0.5379,0.8824,0.5579,15.2,0.6184,15.3,2.1,1.5,0.6,1.2,4.1,0.171,
2005-06,webstma02,Martell Webster,SF,19,POR,61,18,17.541,6.623,2.131,0.557,0.344,0.23,0.705,0.3994,0.3571,0.4458,0.8592,0.4928,11.6,0.5326,18.7,-2.5,-0.3,-2.2,-0.1,0.9,0.04,
