player_id,player_name,split,log_aav_cap_share,deal_year,years,has_prior_stats,prior_games,prior_ppg,prior_mpg,prior_per,prior_bpm,prior_vorp,prior_ws,prior_ws48,prior_usg_pct,prior_ts_pct,prior_ast,prior_trb,prior_blk,prior_stl,prior_tov,career_seasons,career_games,career_ppg,career_mpg,career_vorp,career_ws,recent3_vorp,recent3_ws,age_at_signing,height_inches,weight_lb,years_pro,incumbent,player_option,max_tier_pct,supermax,outstanding_options,team_srs,team_nrtg,team_mov,team_wins,team_made_playoffs,team_champion,team_cap_space_m,team_active_payroll_m,team_dead_cap_m,team_players_active,prior_srs,prior_nrtg,prior_mov,prior_wins,prior_made_playoffs,prior_champion,prior_cap_space_m,prior_active_payroll_m,prior_dead_cap_m,prior_players_active,prior_team_big_market,prior_team_metro_pop_m,team_big_market,team_metro_pop_m,team_dma_rank,mid_season,signed_via_extension,signed_via_free_agency,signed_via_offer_sheet,signed_via_sign_and_trade,fa_status_RFA,fa_status_UFA,fa_status_na,cba_regime_cba_2017,cba_regime_cba_2023,cba_regime_pre_2017,pos_C,pos_PF,pos_PG,pos_SF,pos_SG,pos_na,team_market_size_ord,prior_team_market_size_ord,undrafted
okogijo01,Josh Okogie,val,-3.853284,2023,2,1,72.0,7.347,18.75,13.3,-0.2,0.6,2.8,0.1,17.7,0.5306,1.458,3.486,0.472,0.778,0.875,5,316.0,6.59,20.15,-0.6,8.2,0.1,4.8,25,76,213,5,1.0,1,0.25,0,1,2.08,2.1,2.07,45.0,1.0,0.0,-52.152,172.122,0.211,15.0,2.08,2.1,2.07,45.0,1.0,0.0,-52.152,172.122,0.211,15.0,0.0,5.059,0,5.059,12.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,2.0,0
okogijo01,Josh Okogie,test,-2.866392,2024,2,1,60.0,4.617,16.0,12.0,-0.5,0.4,2.1,0.105,13.0,0.5521,1.067,2.567,0.4,0.8,0.6,6,376.0,6.27,19.49,-0.2,10.3,0.9,5.6,26,76,213,6,1.0,0,0.25,0,0,3.08,3.0,3.06,49.0,1.0,0.0,-59.2,188.29,3.041,16.0,3.08,3.0,3.06,49.0,1.0,0.0,-59.2,188.29,3.041,16.0,0.0,5.059,0,5.059,12.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,2.0,0
okogijo01,Josh Okogie,test,-3.344696,2026,2,1,78.0,4.526,17.359,9.9,-1.2,0.3,2.7,0.096,11.3,0.5441,0.885,2.564,0.205,0.808,0.526,8,494.0,6.06,18.84,0.7,14.3,1.3,6.1,28,76,213,8,0.0,0,0.3,0,0,-8.05,-8.2,-8.43,22.0,0.0,0.0,-18.47,147.149,25.968,15.0,4.87,5.4,5.22,52.0,1.0,0.0,-46.765,194.771,0.0,15.0,1.0,7.206,0,1.266,28.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.0,0
okongon01,Onyeka Okongwu,val,-2.205316,2023,4,1,80.0,9.887,23.113,19.4,0.8,1.3,7.1,0.184,15.1,0.6781,1.012,7.2,1.337,0.7,1.012,3,178.0,7.93,19.34,2.1,13.2,2.1,13.2,23,82,240,2,1.0,0,0.25,0,0,0.32,0.3,0.29,41.0,1.0,0.0,-25.479,149.028,0.106,15.0,0.32,0.3,0.29,41.0,1.0,0.0,-25.479,149.028,0.106,15.0,1.0,6.144,1,6.144,7.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,2.0,0
okorois01,Isaac Okoro,test,-2.547938,2024,3,1,69.0,9.377,27.348,11.4,-1.1,0.4,4.2,0.107,13.9,0.5988,1.913,2.986,0.493,0.826,0.783,4,279.0,8.5,27.57,-0.5,13.5,1.2,12.6,23,76,225,4,1.0,0,0.25,0,0,1.98,2.5,2.41,48.0,1.0,0.0,-32.23,160.093,4.119,15.0,1.98,2.5,2.41,48.0,1.0,0.0,-32.23,160.093,4.119,15.0,0.0,2.088,0,2.088,19.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1.0,0
okpalkz01,KZ Okpala,train,-4.356159,2019,3,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,20,80,215,0,1.0,0,0.25,0,0,-0.45,-0.3,-0.23,39.0,0.0,0.0,-24.393,122.642,0.474,15.0,-0.45,-0.3,-0.23,39.0,0.0,0.0,-24.393,122.642,0.474,15.0,0.0,6.266,0,6.266,18.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1.0,0
okpalkz01,KZ Okpala,val,-4.131877,2022,2,1,21.0,3.667,11.619,10.4,-2.8,-0.1,0.5,0.098,14.4,0.5214,0.667,1.952,0.333,0.19,0.238,3,63.0,2.79,11.38,-0.7,0.7,-0.7,0.7,23,80,215,3,0.0,0,0.25,0,0,-5.26,-5.4,-5.46,30.0,0.0,0.0,-20.163,126.382,3.036,15.0,-7.9,-8.2,-8.1,24.0,0.0,0.0,21.901,47.135,33.723,15.0,0.0,1.435,0,2.453,20.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0
oladivi01,Victor Oladipo,train,-1.539702,2016,4,1,72.0,16.014,33.042,16.7,1.7,2.3,4.9,0.099,22.9,0.5344,3.917,4.792,0.75,1.611,2.125,3,224.0,15.85,33.21,3.7,9.7,3.7,9.7,24,75,213,3,0.0,0,0.25,0,1,7.09,7.5,7.28,55.0,1.0,0.0,-24.713,93.765,0.0,15.0,-1.68,-1.7,-1.62,35.0,0.0,0.0,5.537,61.109,3.354,15.0,0.0,2.673,0,1.435,47.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1.0,0
oladivi01,Victor Oladipo,val,-2.609221,2022,2,1,8.0,12.375,21.625,16.8,1.3,0.1,0.4,0.111,25.1,0.6084,3.5,2.875,0.125,0.625,2.0,9,462.0,17.43,32.77,10.9,25.0,0.0,0.8,30,75,213,9,1.0,1,0.3,0,1,4.23,4.6,4.45,53.0,1.0,0.0,-26.391,130.081,5.386,15.0,4.23,4.6,4.45,53.0,1.0,0.0,-26.391,130.081,5.386,15.0,0.0,6.266,0,6.266,18.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1.0,0
olynyke01,Kelly Olynyk,train,-2.07033,2017,4,1,75.0,9.04,20.507,15.3,0.3,0.9,4.1,0.128,19.0,0.6031,1.973,4.813,0.387,0.573,1.28,4,278.0,9.45,20.7,3.4,14.7,3.1,11.8,26,84,240,4,0.0,0,0.25,0,1,0.77,1.1,1.06,41.0,0.0,0.0,-7.677,96.524,5.297,15.0,2.25,2.8,2.63,53.0,1.0,0.0,1.108,91.485,1.55,15.0,1.0,4.899,0,6.266,18.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2.0,0
olynyke01,Kelly Olynyk,train,-2.204492,2021,3,1,70.0,13.5,28.529,16.4,1.2,1.6,5.1,0.123,19.7,0.6105,2.9,6.986,0.6,1.129,1.8,8,570.0,10.14,22.18,9.1,33.7,3.8,13.5,30,84,240,8,0.0,0,0.3,0,0,-4.38,-4.5,-4.47,20.0,0.0,0.0,-5.873,76.325,38.688,15.0,-7.5,-7.8,-7.9,17.0,0.0,0.0,-20.393,121.883,6.204,15.0,1.0,7.206,0,4.365,14.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2.0,0
olynyke01,Kelly Olynyk,test,-2.466626,2024,2,1,78.0,9.769,22.551,17.4,1.8,1.7,4.9,0.134,17.5,0.6612,4.449,5.269,0.385,0.949,1.949,11,756.0,10.26,22.63,12.7,44.5,3.6,10.8,33,84,240,11,1.0,0,0.35,0,0,-6.45,-6.5,-6.44,25.0,0.0,0.0,-25.866,138.558,21.309,15.0,-6.45,-6.5,-6.44,25.0,0.0,0.0,-25.866,138.558,21.309,15.0,1.0,6.202,1,6.202,9.0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,2.0,0
onealro01,Royce O'Neale,train,-4.35967,2017,3,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,24,78,226,0,0.0,0,0.25,0,0,4.0,4.3,3.94,51.0,1.0,0.0,13.645,80.223,0.275,15.0,4.0,4.3,3.94,51.0,1.0,0.0,13.645,80.223,0.275,15.0,0.0,1.266,0,1.266,28.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,1
onealro01,Royce O'Neale,train,-2.524964,2020,4,1,71.0,6.338,28.859,9.5,0.9,1.5,4.3,0.101,9.6,0.5781,2.535,5.479,0.451,0.831,0.859,3,222.0,5.49,21.94,2.6,10.0,2.6,10.0,27,78,226,3,0.0,0,0.25,0,0,2.52,2.4,2.47,44.0,1.0,0.0,-18.073,118.918,8.294,15.0,2.52,2.4,2.47,44.0,1.0,0.0,-18.073,118.918,8.294,15.0,0.0,1.266,0,1.266,28.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,1
onealro01,Royce O'Neale,test,-2.594458,2024,4,1,79.0,7.696,24.734,11.1,0.0,1.0,3.4,0.084,13.9,0.5483,2.772,4.772,0.557,0.747,0.924,7,525.0,6.79,26.44,7.5,27.4,3.2,11.8,31,78,226,7,1.0,0,0.3,0,0,3.08,3.0,3.06,49.0,1.0,0.0,-59.2,188.29,3.041,16.0,3.08,3.0,3.06,49.0,1.0,0.0,-59.2,188.29,3.041,16.0,0.0,5.059,0,5.059,12.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,2.0,1
onimi01,Miye Oni,train,-4.356159,2019,3,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,22,77,206,0,0.0,0,0.25,0,0,5.28,5.2,5.26,50.0,1.0,0.0,-12.969,113.394,0.0,15.0,5.28,5.2,5.26,50.0,1.0,0.0,-12.969,113.394,0.0,15.0,0.0,1.266,0,1.266,28.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,0
oquinky01,Kyle O'Quinn,train,-2.862201,2015,4,1,51.0,5.765,16.157,14.8,-0.3,0.4,1.6,0.093,17.7,0.5504,1.157,3.902,0.765,0.608,1.078,3,177.0,5.4,14.97,1.0,5.5,1.0,5.5,25,81,250,3,0.0,0,0.25,0,1,-5.87,-6.1,-5.72,25.0,0.0,0.0,4.234,41.312,14.705,15.0,-9.5,-10.1,-9.32,17.0,0.0,0.0,-21.133,54.41,26.22,15.0,1.0,19.113,0,2.673,15.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,2.0,0
osmande01,Cedi Osman,train,-2.641075,2019,4,1,76.0,13.039,32.158,11.5,-3.2,-0.8,1.5,0.029,18.6,0.5365,2.566,4.697,0.145,0.789,1.5,2,137.0,8.97,22.74,-0.9,2.4,-0.9,2.4,24,79,230,2,1.0,0,0.25,0,0,-9.39,-9.9,-9.61,19.0,0.0,0.0,-21.831,122.179,1.521,15.0,-9.39,-9.9,-9.61,19.0,0.0,0.0,-21.831,122.179,1.521,15.0,0.0,2.088,0,2.088,19.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1.0,0
oubreke01,Kelly Oubre Jr.,train,-3.573003,2015,2,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,20,80,203,0,1.0,0,0.25,0,3,0.17,0.7,0.72,46.0,1.0,0.0,-11.353,72.953,0.55,16.0,0.17,0.7,0.72,46.0,1.0,0.0,-11.353,72.953,0.55,16.0,1.0,6.385,1,6.385,8.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,2.0,0
oubreke01,Kelly Oubre Jr.,train,-1.984581,2019,2,1,69.0,15.174,28.043,15.2,-1.2,0.4,2.2,0.055,23.2,0.5514,1.217,4.71,0.855,1.217,1.493,4,292.0,9.37,22.06,-0.4,8.3,0.1,7.9,24,80,203,4,1.0,0,0.25,0,1,-8.61,-9.2,-9.34,19.0,0.0,0.0,-6.585,68.854,39.6,15.0,-8.61,-9.2,-9.34,19.0,0.0,0.0,-6.585,68.854,39.6,15.0,0.0,5.059,0,5.059,12.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2.0,0
oubreke01,Kelly Oubre Jr.,train,-2.19646,2021,2,1,55.0,15.436,30.673,13.3,-1.9,0.0,2.2,0.063,22.1,0.5294,1.327,5.982,0.764,1.036,1.273,6,403.0,11.49,24.97,0.3,14.3,1.1,8.2,26,80,203,6,0.0,0,0.25,0,1,-1.94,-1.9,-1.93,33.0,0.0,0.0,2.006,98.277,8.857,15.0,1.1,1.0,1.06,39.0,0.0,0.0,-66.685,168.454,0.889,15.0,1.0,4.749,0,2.66,21.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0,0
oubreke01,Kelly Oubre Jr.,test,-2.847816,2024,2,1,68.0,15.426,30.221,13.5,-2.3,-0.1,3.0,0.07,22.4,0.5352,1.485,5.015,0.691,1.132,1.279,9,595.0,13.09,26.33,0.8,22.3,0.5,8.0,29,80,203,9,1.0,1,0.3,0,1,2.51,3.1,3.05,47.0,1.0,0.0,-45.888,161.97,2.568,15.0,2.51,3.1,3.05,47.0,1.0,0.0,-45.888,161.97,2.568,15.0,1.0,6.228,1,6.228,5.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,2.0,0
oubreke01,Kelly Oubre Jr.,test,-3.026242,2026,2,1,50.0,14.1,31.48,13.0,-1.4,0.2,2.7,0.082,18.2,0.58,1.6,5.04,0.48,1.36,1.38,11,705.0,13.33,27.4,0.9,27.6,0.0,8.3,31,80,203,11,0.0,0,0.35,0,0,-7.64,-7.9,-7.99,19.0,0.0,0.0,-37.253,183.115,4.44,15.0,-0.27,-0.1,-0.18,45.0,1.0,0.0,-45.251,192.382,1.124,15.0,1.0,6.228,0,2.126,25.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.0,0
parkeja01,Jabari Parker,train,-2.52676,2014,2,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,19,79,245,0,1.0,0,0.25,0,4,0.28,0.3,0.28,42.0,1.0,0.0,-12.901,92.25,0.0,15.0,0.34,0.5,0.43,42.0,1.0,0.0,-12.901,92.929,0.0,15.0,0.0,1.586,0,1.586,38.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
parkeja01,Jabari Parker,train,-2.820829,2019,2,1,64.0,14.531,26.938,15.5,-1.5,0.2,1.4,0.039,24.6,0.5603,2.375,6.578,0.469,0.719,2.359,5,247.0,15.08,29.72,1.9,11.5,1.6,6.6,24,79,245,5,0.0,1,0.25,0,1,-6.06,-5.8,-6.02,29.0,0.0,0.0,-1.704,62.167,41.406,15.0,-3.3,-2.8,-2.9,32.0,0.0,0.0,-24.722,115.804,7.697,15.0,1.0,6.385,1,6.144,7.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,2.0,0
parketo01,Tony Parker,train,-3.01425,2018,2,1,55.0,7.655,19.473,12.7,-3.3,-0.3,1.4,0.063,20.5,0.4984,3.545,1.727,0.018,0.509,1.236,13,884.0,16.45,30.46,23.5,83.2,0.7,10.2,36,74,185,17,0.0,0,0.35,0,0,0.07,0.3,0.26,36.0,0.0,0.0,-21.078,117.228,0.0,14.0,2.89,3.1,2.89,47.0,1.0,0.0,-18.532,113.237,2.916,15.0,0.0,2.602,0,2.66,21.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0
parsoch01,Chandler Parsons,train,-1.411965,2014,3,1,74.0,16.568,37.608,15.9,1.7,2.6,7.6,0.131,19.3,0.5654,4.027,5.527,0.392,1.189,1.946,3,213.0,14.09,34.48,6.7,18.0,6.7,18.0,26,81,230,3,1.0,0,0.25,0,0,0.28,0.3,0.28,42.0,1.0,0.0,-12.901,92.25,0.0,15.0,0.34,0.5,0.43,42.0,1.0,0.0,-12.901,92.929,0.0,15.0,1.0,7.943,1,7.943,4.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,2.0,0
parsoch01,Chandler Parsons,train,-1.382509,2016,4,1,61.0,13.721,29.492,16.2,2.0,1.8,4.3,0.115,20.5,0.5887,2.77,4.672,0.344,0.754,1.557,5,340.0,14.34,33.32,10.5,27.8,6.4,17.4,28,81,230,5,0.0,0,0.25,0,0,-2.14,-2.4,-2.24,42.0,1.0,0.0,-15.477,76.017,7.365,16.0,-0.02,-0.3,-0.3,42.0,1.0,0.0,-4.044,71.199,1.898,15.0,1.0,7.943,0,1.358,51.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2.0,0
pascher01,Eric Paschall,train,-4.356159,2019,3,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,23,78,255,0,1.0,0,0.25,0,0,6.42,6.4,6.46,57.0,1.0,0.0,-52.719,144.355,0.945,15.0,6.42,6.4,6.46,57.0,1.0,0.0,-52.719,144.355,0.945,15.0,1.0,4.749,1,4.749,10.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,2.0,0
pattepa01,Patrick Patterson,train,-2.344108,2014,3,1,65.0,8.538,23.585,14.6,0.5,1.0,3.8,0.119,17.2,0.5334,1.2,5.262,0.569,0.846,1.0,4,252.0,8.37,22.46,2.1,11.9,1.6,9.5,25,80,235,4,1.0,0,0.25,0,1,0.28,0.3,0.28,42.0,1.0,0.0,-12.901,92.25,0.0,15.0,0.34,0.5,0.43,42.0,1.0,0.0,-12.901,92.929,0.0,15.0,1.0,6.202,1,6.202,9.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,2.0,0
pattepa01,Patrick Patterson,train,-2.899832,2017,3,1,65.0,6.846,24.6,10.8,0.1,0.8,3.3,0.099,12.5,0.5422,1.169,4.508,0.354,0.615,0.585,7,477.0,7.85,23.97,6.3,24.9,4.2,13.0,28,80,235,7,0.0,0,0.3,0,1,1.14,0.8,0.76,47.0,1.0,0.0,1.823,86.981,4.359,15.0,3.65,4.5,4.21,51.0,1.0,0.0,-17.634,108.689,0.206,16.0,1.0,6.202,0,1.435,47.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0
paulbr01,Brandon Paul,train,-4.866399,2016,2,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,25,76,200,0,1.0,0,0.25,0,0,-9.92,-10.4,-10.23,10.0,0.0,0.0,4.499,31.052,31.373,15.0,-9.92,-10.4,-10.23,10.0,0.0,0.0,4.499,31.052,31.373,15.0,1.0,6.228,1,6.228,5.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,2.0,1
paulch01,Chris Paul,train,-1.077975,2013,5,1,70.0,16.943,33.357,26.4,8.8,6.4,13.9,0.286,22.6,0.5941,9.686,3.743,0.143,2.414,2.271,8,555.0,18.58,36.54,51.2,103.1,19.2,40.5,28,72,175,8,1.0,0,0.3,0,1,0.28,0.3,0.28,42.0,1.0,0.0,-12.901,92.25,0.0,15.0,0.34,0.5,0.43,42.0,1.0,0.0,-12.901,92.929,0.0,15.0,1.0,12.901,1,12.901,2.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,2.0,0
paulch01,Chris Paul,train,-0.936685,2018,4,1,58.0,18.638,31.845,24.4,7.1,4.2,10.2,0.265,24.5,0.6037,7.879,5.397,0.241,1.655,2.207,13,892.0,18.71,35.31,79.6,164.9,15.4,33.5,33,72,175,13,1.0,0,0.35,0,1,8.21,8.6,8.48,65.0,1.0,0.0,-19.178,114.484,3.787,15.0,8.21,8.6,8.48,65.0,1.0,0.0,-19.178,114.484,3.787,15.0,1.0,7.206,1,7.206,6.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,2.0,0
paulch01,Chris Paul,train,-1.320991,2021,4,1,70.0,16.414,31.414,21.4,4.6,3.6,9.2,0.201,22.6,0.5993,8.886,4.457,0.271,1.414,2.229,16,1090.0,18.33,34.64,89.5,189.6,9.9,24.7,36,72,175,16,1.0,0,0.35,0,0,5.67,5.9,5.82,51.0,1.0,0.0,-21.146,126.33,0.785,15.0,5.67,5.9,5.82,51.0,1.0,0.0,-21.146,126.33,0.785,15.0,0.0,5.059,0,5.059,12.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,2.0,0
paynead01,Adreian Payne,train,-3.504947,2014,2,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,23,82,237,0,1.0,0,0.25,0,2,0.28,0.3,0.28,42.0,1.0,0.0,-12.901,92.25,0.0,15.0,0.34,0.5,0.43,42.0,1.0,0.0,-12.901,92.929,0.0,15.0,1.0,6.144,1,6.144,7.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,2.0,0
payneca01,Cameron Payne,train,-3.523365,2015,2,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,21,74,183,0,1.0,0,0.25,0,3,2.47,2.3,2.18,45.0,0.0,0.0,-16.642,77.876,0.915,15.0,2.47,2.3,2.18,45.0,0.0,0.0,-16.642,77.876,0.915,15.0,0.0,1.435,0,1.435,47.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
payneca01,Cameron Payne,train,-4.077446,2019,2,1,40.0,6.25,17.8,11.5,-3.0,-0.2,0.5,0.034,17.6,0.5186,2.65,1.8,0.225,0.7,1.125,4,153.0,5.97,16.04,-0.3,2.4,-0.5,1.0,25,74,183,4,0.0,0,0.25,0,1,5.49,6.0,6.09,58.0,1.0,1.0,-47.819,135.46,1.971,15.0,-9.39,-9.9,-9.61,19.0,0.0,0.0,-21.831,122.179,1.521,15.0,0.0,2.088,1,6.202,9.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1.0,0
payneca01,Cameron Payne,train,-2.876362,2021,3,1,60.0,8.417,17.983,17.4,3.1,1.4,3.6,0.16,19.8,0.6017,3.617,2.4,0.267,0.6,1.0,6,221.0,6.81,16.81,1.3,6.5,1.4,4.6,27,74,183,6,1.0,0,0.25,0,0,5.67,5.9,5.82,51.0,1.0,0.0,-21.146,126.33,0.785,15.0,5.67,5.9,5.82,51.0,1.0,0.0,-21.146,126.33,0.785,15.0,0.0,5.059,0,5.059,12.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,2.0,0
paytoel01,Elfrid Payton,train,-3.248078,2014,2,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,20,75,195,0,1.0,0,0.25,0,3,0.28,0.3,0.28,42.0,1.0,0.0,-12.901,92.25,0.0,15.0,0.34,0.5,0.43,42.0,1.0,0.0,-12.901,92.929,0.0,15.0,0.0,2.673,0,2.673,15.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1.0,0
paytoel01,Elfrid Payton,train,-2.61319,2019,2,1,42.0,10.619,29.762,14.0,-1.4,0.2,1.5,0.058,18.3,0.5016,7.619,5.238,0.405,1.048,2.667,5,342.0,11.11,29.54,3.6,13.2,2.7,8.7,25,75,195,5,0.0,0,0.25,0,1,-8.93,-9.2,-9.21,17.0,0.0,0.0,-21.397,62.775,60.49,15.0,-1.1,-1.2,-1.33,33.0,0.0,0.0,-14.204,98.806,15.722,15.0,0.0,1.29,1,19.113,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0.0,0
paytoga02,Gary Payton II,train,-4.321671,2016,2,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,24,74,195,0,0.0,0,0.25,0,1,0.34,0.2,0.2,41.0,1.0,0.0,-18.387,75.205,13.182,15.0,-3.98,-4.4,-4.18,33.0,0.0,0.0,-0.58,68.656,1.923,15.0,0.0,1.586,1,7.206,6.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0.0,1
paytoga02,Gary Payton II,train,-4.989101,2017,2,1,6.0,3.333,16.5,4.5,-6.5,-0.1,-0.2,-0.097,15.8,0.4132,2.167,2.0,0.667,0.5,1.667,1,6.0,3.33,16.5,-0.1,-0.2,-0.1,-0.2,25,74,195,0,1.0,0,0.25,0,1,-0.45,-0.2,-0.18,42.0,1.0,0.0,1.467,89.532,3.145,15.0,-0.45,-0.2,-0.18,42.0,1.0,0.0,1.467,89.532,3.145,15.0,0.0,1.586,0,1.586,38.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,1
paytoga02,Gary Payton II,val,-2.652259,2022,3,1,71.0,7.07,17.577,17.8,3.7,1.8,5.2,0.2,14.3,0.6793,0.901,3.479,0.31,1.352,0.563,6,142.0,5.21,14.48,1.8,6.1,1.9,6.0,30,74,195,5,0.0,1,0.25,0,1,-8.55,-9.1,-8.88,27.0,0.0,0.0,-17.113,115.071,7.135,15.0,5.52,5.6,5.54,53.0,1.0,1.0,-71.611,175.192,0.667,15.0,1.0,4.749,0,2.511,23.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0,1
peavymi01,Micah Peavy,test,-4.265798,2025,4,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,24,79,215,0,1.0,0,0.25,0,0,-8.59,-9.5,-9.43,21.0,0.0,0.0,-42.378,167.934,2.715,15.0,-8.59,-9.5,-9.43,21.0,0.0,0.0,-42.378,167.934,2.715,15.0,0.0,1.29,0,1.29,50.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0
pendano01,Noah Penda,test,-4.242512,2025,4,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,20,79,215,0,1.0,0,0.25,0,0,-0.7,-0.2,-0.12,41.0,1.0,0.0,-12.371,152.959,0.0,15.0,-0.7,-0.2,-0.12,41.0,1.0,0.0,-12.371,152.959,0.0,15.0,0.0,2.673,0,2.673,15.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1.0,0
