player_id,player_name,deal_date,deal_year,team,years,signed_via,deal_type,fa_status,aav_m,salary_cap_m,aav_cap_share,log_aav_cap_share,has_prior_stats,prior_games,prior_ppg,prior_mpg,prior_per,prior_bpm,prior_vorp,prior_ws,prior_ws48,prior_usg_pct,prior_ts_pct,prior_ast,prior_trb,prior_blk,prior_stl,prior_tov,career_seasons,career_games,career_ppg,career_mpg,career_vorp,career_ws,recent3_vorp,recent3_ws,pos,age_at_signing,height_inches,weight_lb,years_pro,draft_year,incumbent,player_option,team_option,max_tier_pct,supermax,outstanding_options,team_srs,team_nrtg,team_mov,team_wins,team_made_playoffs,team_champion,team_cap_space_m,team_active_payroll_m,team_dead_cap_m,team_players_active,prior_team,prior_srs,prior_nrtg,prior_mov,prior_wins,prior_made_playoffs,prior_champion,prior_cap_space_m,prior_active_payroll_m,prior_dead_cap_m,prior_players_active,prior_team_big_market,prior_team_market_size,prior_team_metro_pop_m,team_big_market,team_market_size,team_metro_pop_m,team_dma_rank,team_tv_homes_m,cba_regime
olynyke01,Kelly Olynyk,"Jul 07, 2017",2017,MIA,4,free_agency,standard,RFA,12.5,99.093,0.126144,-2.07033,1,75,9.04,20.507,15.3,0.3,0.9,4.1,0.128,19.0,0.6031,1.973,4.813,0.387,0.573,1.28,4,278.0,9.45,20.7,3.4,14.7,3.1,11.8,C,26,84,240,4,2013,0,0,,0.25,0,1,0.77,1.1,1.06,41.0,0.0,0.0,-7.677,96.524,5.297,15,BOS,2.25,2.8,2.63,53.0,1.0,0.0,1.108,91.485,1.55,15,1,Large,4.899,0,Medium,6.266,18,1.75692,cba_2017
olynyke01,Kelly Olynyk,"Aug 06, 2021",2021,DET,3,free_agency,standard,UFA,12.4,112.414,0.110307,-2.204492,1,70,13.5,28.529,16.4,1.2,1.6,5.1,0.123,19.7,0.6105,2.9,6.986,0.6,1.129,1.8,8,570.0,10.14,22.18,9.1,33.7,3.8,13.5,PF,30,84,240,8,2013,0,0,,0.3,0,0,-4.38,-4.5,-4.47,20.0,0.0,0.0,-5.873,76.325,38.688,15,HOU,-7.5,-7.8,-7.9,17.0,0.0,0.0,-20.393,121.883,6.204,15,1,Large,7.206,0,Medium,4.365,14,1.94075,cba_2017
olynyke01,Kelly Olynyk,"Mar 04, 2024",2024,TOR,2,extension,extension,,13.125,154.647,0.084871,-2.466626,1,78,9.769,22.551,17.4,1.8,1.7,4.9,0.134,17.5,0.6612,4.449,5.269,0.385,0.949,1.949,11,756.0,10.26,22.63,12.7,44.5,3.6,10.8,C,33,84,240,11,2013,1,0,,0.35,0,0,-6.45,-6.5,-6.44,25.0,0.0,0.0,-25.866,138.558,21.309,15,TOR,-6.45,-6.5,-6.44,25.0,0.0,0.0,-25.866,138.558,21.309,15,1,Large,6.202,1,Large,6.202,,,cba_2023
onealro01,Royce O'Neale,"Jul 19, 2017",2017,UTH,3,free_agency,standard,,1.267,99.093,0.012783,-4.35967,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,24,78,226,0,,0,0,,0.25,0,0,4.0,4.3,3.94,51.0,1.0,0.0,13.645,80.223,0.275,15,UTA,4.0,4.3,3.94,51.0,1.0,0.0,13.645,80.223,0.275,15,0,Small,1.266,0,Small,1.266,28,1.16352,cba_2017
onealro01,Royce O'Neale,"Jan 19, 2020",2020,UTH,4,extension,extension,,9.0,112.414,0.080061,-2.524964,1,71,6.338,28.859,9.5,0.9,1.5,4.3,0.101,9.6,0.5781,2.535,5.479,0.451,0.831,0.859,3,222.0,5.49,21.94,2.6,10.0,2.6,10.0,SF,27,78,226,3,,0,0,,0.25,0,0,2.52,2.4,2.47,44.0,1.0,0.0,-18.073,118.918,8.294,15,UTA,2.52,2.4,2.47,44.0,1.0,0.0,-18.073,118.918,8.294,15,0,Small,1.266,0,Small,1.266,28,1.16352,cba_2017
onealro01,Royce O'Neale,"Jul 06, 2024",2024,PHX,4,free_agency,standard,UFA,10.5,140.588,0.074686,-2.594458,1,79,7.696,24.734,11.1,0.0,1.0,3.4,0.084,13.9,0.5483,2.772,4.772,0.557,0.747,0.924,7,525.0,6.79,26.44,7.5,27.4,3.2,11.8,SF,31,78,226,7,,1,0,,0.3,0,0,3.08,3.0,3.06,49.0,1.0,0.0,-59.2,188.29,3.041,16,PHX,3.08,3.0,3.06,49.0,1.0,0.0,-59.2,188.29,3.041,16,0,Large,5.059,0,Large,5.059,12,2.1982,cba_2023
onimi01,Miye Oni,"Jul 15, 2019",2019,UTH,3,free_agency,standard,,1.4,109.14,0.012828,-4.356159,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,22,77,206,0,2019,0,0,,0.25,0,0,5.28,5.2,5.26,50.0,1.0,0.0,-12.969,113.394,,15,UTA,5.28,5.2,5.26,50.0,1.0,0.0,-12.969,113.394,,15,0,Small,1.266,0,Small,1.266,28,1.16352,cba_2017
oquinky01,Kyle O'Quinn,"Jul 09, 2015",2015,ORL,4,sign_and_trade,standard,RFA,4.0,70.0,0.057143,-2.862201,1,51,5.765,16.157,14.8,-0.3,0.4,1.6,0.093,17.7,0.5504,1.157,3.902,0.765,0.608,1.078,3,177.0,5.4,14.97,1.0,5.5,1.0,5.5,PF,25,81,250,3,2012,0,0,,0.25,0,1,-5.87,-6.1,-5.72,25.0,0.0,0.0,4.234,41.312,14.705,15,NYK,-9.5,-10.1,-9.32,17.0,0.0,0.0,-21.133,54.41,26.22,15,1,Large,19.113,0,Medium,2.673,15,1.90242,pre_2017
osmande01,Cedi Osman,"Oct 24, 2019",2019,CLE,4,extension,extension,,7.78,109.14,0.071285,-2.641075,1,76,13.039,32.158,11.5,-3.2,-0.8,1.5,0.029,18.6,0.5365,2.566,4.697,0.145,0.789,1.5,2,137.0,8.97,22.74,-0.9,2.4,-0.9,2.4,SF,24,79,230,2,2015,1,0,,0.25,0,0,-9.39,-9.9,-9.61,19.0,0.0,0.0,-21.831,122.179,1.521,15,CLE,-9.39,-9.9,-9.61,19.0,0.0,0.0,-21.831,122.179,1.521,15,0,Medium,2.088,0,Medium,2.088,19,1.55434,cba_2017
oubreke01,Kelly Oubre Jr.,"Jul 09, 2015",2015,WAS,2,free_agency,standard,,1.965,70.0,0.028071,-3.573003,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,20,80,203,0,2015,1,0,,0.25,0,3,0.17,0.7,0.72,46.0,1.0,0.0,-11.353,72.953,0.55,16,WAS,0.17,0.7,0.72,46.0,1.0,0.0,-11.353,72.953,0.55,16,1,Large,6.385,1,Large,6.385,8,2.63064,pre_2017
oubreke01,Kelly Oubre Jr.,"Jul 16, 2019",2019,PHX,2,free_agency,standard,RFA,15.0,109.14,0.137438,-1.984581,1,69,15.174,28.043,15.2,-1.2,0.4,2.2,0.055,23.2,0.5514,1.217,4.71,0.855,1.217,1.493,4,292.0,9.37,22.06,-0.4,8.3,0.1,7.9,SF,24,80,203,4,2015,1,0,,0.25,0,1,-8.61,-9.2,-9.34,19.0,0.0,0.0,-6.585,68.854,39.6,15,PHX,-8.61,-9.2,-9.34,19.0,0.0,0.0,-6.585,68.854,39.6,15,0,Large,5.059,0,Large,5.059,12,2.1982,cba_2017
oubreke01,Kelly Oubre Jr.,"Aug 07, 2021",2021,CHA,2,free_agency,standard,UFA,12.5,112.414,0.111196,-2.19646,1,55,15.436,30.673,13.3,-1.9,0.0,2.2,0.063,22.1,0.5294,1.327,5.982,0.764,1.036,1.273,6,403.0,11.49,24.97,0.3,14.3,1.1,8.2,SF,26,80,203,6,2015,0,0,,0.25,0,1,-1.94,-1.9,-1.93,33.0,0.0,0.0,2.006,98.277,8.857,15,GSW,1.1,1.0,1.06,39.0,0.0,0.0,-66.685,168.454,0.889,15,1,Large,4.749,0,Small,2.66,21,1.38202,cba_2017
oubreke01,Kelly Oubre Jr.,"Jul 07, 2024",2024,PHI,2,free_agency,standard,UFA,8.15,140.588,0.057971,-2.847816,1,68,15.426,30.221,13.5,-2.3,-0.1,3.0,0.07,22.4,0.5352,1.485,5.015,0.691,1.132,1.279,9,595.0,13.09,26.33,0.8,22.3,0.5,8.0,SF,29,80,203,9,2015,1,1,,0.3,0,1,2.51,3.1,3.05,47.0,1.0,0.0,-45.888,161.97,2.568,15,PHI,2.51,3.1,3.05,47.0,1.0,0.0,-45.888,161.97,2.568,15,1,Large,6.228,1,Large,6.228,5,3.14592,cba_2023
oubreke01,Kelly Oubre Jr.,"Jul 07, 2026",2026,IND,2,free_agency,standard,UFA,8.25,170.1117,0.048498,-3.026242,1,50,14.1,31.48,13.0,-1.4,0.2,2.7,0.082,18.2,0.58,1.6,5.04,0.48,1.36,1.38,11,705.0,13.33,27.4,0.9,27.6,0.0,8.3,SF,31,80,203,11,2015,0,0,,0.35,0,0,-7.64,-7.9,-7.99,19.0,0.0,0.0,-37.253,183.115,4.44,15,PHI,-0.27,-0.1,-0.18,45.0,1.0,0.0,-45.251,192.382,1.124,15,1,Large,6.228,0,Small,2.126,25,1.23221,cba_2023
parkeja01,Jabari Parker,"Jul 08, 2014",2014,MIL,2,free_agency,standard,,5.04,63.065,0.079918,-2.52676,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,19,79,245,0,2014,1,0,,0.25,0,4,,,,,,,,,,,MIL,,,,,,,,,,,0,Small,1.586,0,Small,1.586,38,0.9449,pre_2017
parkeja01,Jabari Parker,"Jul 11, 2019",2019,ATL,2,free_agency,standard,UFA,6.5,109.14,0.059557,-2.820829,1,64,14.531,26.938,15.5,-1.5,0.2,1.4,0.039,24.6,0.5603,2.375,6.578,0.469,0.719,2.359,5,247.0,15.08,29.72,1.9,11.5,1.6,6.6,PF,24,79,245,5,2014,0,1,,0.25,0,1,-6.06,-5.8,-6.02,29.0,0.0,0.0,-1.704,62.167,41.406,15,WAS,-3.3,-2.8,-2.9,32.0,0.0,0.0,-24.722,115.804,7.697,15,1,Large,6.385,1,Large,6.144,7,2.75817,cba_2017
parketo01,Tony Parker,"Jul 22, 2018",2018,CHA,2,free_agency,standard,UFA,5.0,101.869,0.049083,-3.01425,1,55,7.655,19.473,12.7,-3.3,-0.3,1.4,0.063,20.5,0.4984,3.545,1.727,0.018,0.509,1.236,13,884.0,16.45,30.46,23.5,83.2,0.7,10.2,PG,36,74,185,17,2001,0,0,,0.35,0,0,0.07,0.3,0.26,36.0,0.0,0.0,-21.078,117.228,,14,SAS,2.89,3.1,2.89,47.0,1.0,0.0,-18.532,113.237,2.916,15,0,Small,2.602,0,Small,2.66,21,1.38202,cba_2017
parsoch01,Chandler Parsons,"Jul 13, 2014",2014,DAL,3,free_agency,standard,RFA,15.367,63.065,0.243664,-1.411965,1,74,16.568,37.608,15.9,1.7,2.6,7.6,0.131,19.3,0.5654,4.027,5.527,0.392,1.189,1.946,3,213.0,14.09,34.48,6.7,18.0,6.7,18.0,SF,26,81,230,3,2011,1,0,,0.25,0,0,,,,,,,,,,,DAL,,,,,,,,,,,1,Large,7.943,1,Large,7.943,4,3.26449,pre_2017
parsoch01,Chandler Parsons,"Jul 07, 2016",2016,MEM,4,free_agency,maximum,UFA,23.625,94.143,0.250948,-1.382509,1,61,13.721,29.492,16.2,2.0,1.8,4.3,0.115,20.5,0.5887,2.77,4.672,0.344,0.754,1.557,5,340.0,14.34,33.32,10.5,27.8,6.4,17.4,SF,28,81,230,5,2011,0,0,,0.25,0,0,-2.14,-2.4,-2.24,42.0,1.0,0.0,-15.477,76.017,7.365,16,DAL,-0.02,-0.3,-0.3,42.0,1.0,0.0,-4.044,71.199,1.898,15,1,Large,7.943,0,Small,1.358,51,0.6663,pre_2017
pascher01,Eric Paschall,"Jul 08, 2019",2019,GSW,3,free_agency,standard,,1.4,109.14,0.012828,-4.356159,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,23,78,255,0,2019,1,0,,0.25,0,0,6.42,6.4,6.46,57.0,1.0,0.0,-52.719,144.355,0.945,15,GSW,6.42,6.4,6.46,57.0,1.0,0.0,-52.719,144.355,0.945,15,1,Large,4.749,1,Large,4.749,10,2.54248,cba_2017
pattepa01,Patrick Patterson,"Jul 12, 2014",2014,TOR,3,free_agency,standard,RFA,6.05,63.065,0.095933,-2.344108,1,65,8.538,23.585,14.6,0.5,1.0,3.8,0.119,17.2,0.5334,1.2,5.262,0.569,0.846,1.0,4,252.0,8.37,22.46,2.1,11.9,1.6,9.5,PF,25,80,235,4,2010,1,0,,0.25,0,1,,,,,,,,,,,TOR,,,,,,,,,,,1,Large,6.202,1,Large,6.202,,,pre_2017
pattepa01,Patrick Patterson,"Jul 10, 2017",2017,OKC,3,free_agency,standard,UFA,5.453,99.093,0.055032,-2.899832,1,65,6.846,24.6,10.8,0.1,0.8,3.3,0.099,12.5,0.5422,1.169,4.508,0.354,0.615,0.585,7,477.0,7.85,23.97,6.3,24.9,4.2,13.0,PF,28,80,235,7,2010,0,0,,0.3,0,1,1.14,0.8,0.76,47.0,1.0,0.0,1.823,86.981,4.359,15,TOR,3.65,4.5,4.21,51.0,1.0,0.0,-17.634,108.689,0.206,16,1,Large,6.202,0,Small,1.435,47,0.7627,cba_2017
paulbr01,Brandon Paul,"Jul 25, 2016",2016,PHI,2,free_agency,standard,,0.725,94.143,0.007701,-4.866399,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,25,76,200,0,,1,0,,,0,0,-9.92,-10.4,-10.23,10.0,0.0,0.0,4.499,31.052,31.373,15,PHI,-9.92,-10.4,-10.23,10.0,0.0,0.0,4.499,31.052,31.373,15,1,Large,6.228,1,Large,6.228,5,3.14592,pre_2017
paulch01,Chris Paul,"Jul 10, 2013",2013,LAC,5,extension,maximum,,21.46,63.065,0.340284,-1.077975,1,70,16.943,33.357,26.4,8.8,6.4,13.9,0.286,22.6,0.5941,9.686,3.743,0.143,2.414,2.271,8,555.0,18.58,36.54,51.2,103.1,19.2,40.5,PG,28,72,175,8,2005,1,0,,0.3,0,1,,,,,,,,,,,LAC,,,,,,,,,,,1,Large,12.901,1,Large,12.901,2,5.83579,pre_2017
paulch01,Chris Paul,"Jul 08, 2018",2018,HOU,4,free_agency,maximum,UFA,39.925,101.869,0.391925,-0.936685,1,58,18.638,31.845,24.4,7.1,4.2,10.2,0.265,24.5,0.6037,7.879,5.397,0.241,1.655,2.207,13,892.0,18.71,35.31,79.6,164.9,15.4,33.5,PG,33,72,175,13,2005,1,0,,0.35,0,1,8.21,8.6,8.48,65.0,1.0,0.0,-19.178,114.484,3.787,15,HOU,8.21,8.6,8.48,65.0,1.0,0.0,-19.178,114.484,3.787,15,1,Large,7.206,1,Large,7.206,6,2.79742,cba_2017
paulch01,Chris Paul,"Aug 06, 2021",2021,PHX,4,free_agency,standard,UFA,30.0,112.414,0.266871,-1.320991,1,70,16.414,31.414,21.4,4.6,3.6,9.2,0.201,22.6,0.5993,8.886,4.457,0.271,1.414,2.229,16,1090.0,18.33,34.64,89.5,189.6,9.9,24.7,PG,36,72,175,16,2005,1,0,,0.35,0,0,5.67,5.9,5.82,51.0,1.0,0.0,-21.146,126.33,0.785,15,PHX,5.67,5.9,5.82,51.0,1.0,0.0,-21.146,126.33,0.785,15,0,Large,5.059,0,Large,5.059,12,2.1982,cba_2017
paynead01,Adreian Payne,"Jul 23, 2014",2014,ATL,2,free_agency,standard,,1.895,63.065,0.030048,-3.504947,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,23,82,237,0,2014,1,0,,0.25,0,2,,,,,,,,,,,ATL,,,,,,,,,,,1,Large,6.144,1,Large,6.144,7,2.75817,pre_2017
payneca01,Cameron Payne,"Jul 10, 2015",2015,OKC,2,free_agency,standard,,2.065,70.0,0.0295,-3.523365,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,21,74,183,0,2015,1,0,,0.25,0,3,2.47,2.3,2.18,45.0,0.0,0.0,-16.642,77.876,0.915,15,OKC,2.47,2.3,2.18,45.0,0.0,0.0,-16.642,77.876,0.915,15,0,Small,1.435,0,Small,1.435,47,0.7627,pre_2017
payneca01,Cameron Payne,"Jul 24, 2019",2019,TOR,2,free_agency,standard,RFA,1.85,109.14,0.016951,-4.077446,1,40,6.25,17.8,11.5,-3.0,-0.2,0.5,0.034,17.6,0.5186,2.65,1.8,0.225,0.7,1.125,4,153.0,5.97,16.04,-0.3,2.4,-0.5,1.0,PG,25,74,183,4,2015,0,0,,0.25,0,1,5.49,6.0,6.09,58.0,1.0,1.0,-47.819,135.46,1.971,15,CLE,-9.39,-9.9,-9.61,19.0,0.0,0.0,-21.831,122.179,1.521,15,0,Medium,2.088,1,Large,6.202,,,cba_2017
payneca01,Cameron Payne,"Aug 06, 2021",2021,PHX,3,free_agency,standard,UFA,6.333,112.414,0.056339,-2.876362,1,60,8.417,17.983,17.4,3.1,1.4,3.6,0.16,19.8,0.6017,3.617,2.4,0.267,0.6,1.0,6,221.0,6.81,16.81,1.3,6.5,1.4,4.6,PG,27,74,183,6,2015,1,0,,0.25,0,0,5.67,5.9,5.82,51.0,1.0,0.0,-21.146,126.33,0.785,15,PHX,5.67,5.9,5.82,51.0,1.0,0.0,-21.146,126.33,0.785,15,0,Large,5.059,0,Large,5.059,12,2.1982,cba_2017
paytoel01,Elfrid Payton,"Jul 02, 2014",2014,ORL,2,free_agency,standard,,2.45,63.065,0.038849,-3.248078,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,20,75,195,0,2014,1,0,,0.25,0,3,,,,,,,,,,,ORL,,,,,,,,,,,0,Medium,2.673,0,Medium,2.673,15,1.90242,pre_2017
paytoel01,Elfrid Payton,"Jul 08, 2019",2019,NYK,2,free_agency,standard,UFA,8.0,109.14,0.0733,-2.61319,1,42,10.619,29.762,14.0,-1.4,0.2,1.5,0.058,18.3,0.5016,7.619,5.238,0.405,1.048,2.667,5,342.0,11.11,29.54,3.6,13.2,2.7,8.7,PG,25,75,195,5,2014,0,0,,0.25,0,1,-8.93,-9.2,-9.21,17.0,0.0,0.0,-21.397,62.775,60.49,15,NOP,-1.1,-1.2,-1.33,33.0,0.0,0.0,-14.204,98.806,15.722,15,0,Small,1.29,1,Large,19.113,1,7.49451,cba_2017
paytoga02,Gary Payton II,"Sep 23, 2016",2016,HOU,2,free_agency,standard,,1.25,94.143,0.013278,-4.321671,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,24,74,195,0,,0,0,,0.25,0,1,0.34,0.2,0.2,41.0,1.0,0.0,-18.387,75.205,13.182,15,MIL,-3.98,-4.4,-4.18,33.0,0.0,0.0,-0.58,68.656,1.923,15,0,Small,1.586,1,Large,7.206,6,2.79742,pre_2017
paytoga02,Gary Payton II,"Apr 02, 2017",2017,MIL,2,free_agency,standard,RFA,0.675,99.093,0.006812,-4.989101,1,6,3.333,16.5,4.5,-6.5,-0.1,-0.2,-0.097,15.8,0.4132,2.167,2.0,0.667,0.5,1.667,1,6.0,3.33,16.5,-0.1,-0.2,-0.1,-0.2,PG,25,74,195,0,,1,0,,0.25,0,1,-0.45,-0.2,-0.18,42.0,1.0,0.0,1.467,89.532,3.145,15,MIL,-0.45,-0.2,-0.18,42.0,1.0,0.0,1.467,89.532,3.145,15,0,Small,1.586,0,Small,1.586,38,0.9449,cba_2017
paytoga02,Gary Payton II,"Jul 06, 2022",2022,POR,3,free_agency,standard,UFA,8.717,123.655,0.070492,-2.652259,1,71,7.07,17.577,17.8,3.7,1.8,5.2,0.2,14.3,0.6793,0.901,3.479,0.31,1.352,0.563,6,142.0,5.21,14.48,1.8,6.1,1.9,6.0,SG,30,74,195,5,,0,1,,0.25,0,1,-8.55,-9.1,-8.88,27.0,0.0,0.0,-17.113,115.071,7.135,15,GSW,5.52,5.6,5.54,53.0,1.0,1.0,-71.611,175.192,0.667,15,1,Large,4.749,0,Small,2.511,23,1.27792,cba_2017
peavymi01,Micah Peavy,,2025,NOP,4,free_agency,standard,,2.171,154.647,0.014041,-4.265798,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,24,79,215,0,2025,1,0,,0.25,0,0,-8.59,-9.5,-9.43,21.0,0.0,0.0,-42.378,167.934,2.715,15,NOP,-8.59,-9.5,-9.43,21.0,0.0,0.0,-42.378,167.934,2.715,15,0,Small,1.29,0,Small,1.29,50,0.67279,cba_2023
pendano01,Noah Penda,"Jul 04, 2025",2025,ORL,4,free_agency,standard,,2.223,154.647,0.014371,-4.242512,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,20,79,215,0,2025,1,0,,0.25,0,0,-0.7,-0.2,-0.12,41.0,1.0,0.0,-12.371,152.959,,15,ORL,-0.7,-0.2,-0.12,41.0,1.0,0.0,-12.371,152.959,,15,0,Medium,2.673,0,Medium,2.673,15,1.90242,cba_2023
phillju01,Julian Phillips,"Jul 12, 2023",2023,CHI,4,free_agency,standard,,2.03,136.021,0.014924,-4.204773,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,20,78,198,0,2023,1,0,,0.25,0,1,1.37,1.3,1.29,40.0,0.0,0.0,-29.439,145.549,3.872,15,CHI,1.37,1.3,1.29,40.0,0.0,0.0,-29.439,145.549,3.872,15,1,Large,9.441,1,Large,9.441,3,3.65475,cba_2023
pickeja02,Jalen Pickett,"Jul 05, 2023",2023,DEN,4,free_agency,standard,,2.058,136.021,0.015126,-4.191318,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,24,74,202,0,2023,1,0,,0.25,0,1,3.04,3.4,3.33,53.0,1.0,1.0,-45.946,160.688,,15,DEN,3.04,3.4,3.33,53.0,1.0,1.0,-45.946,160.688,,15,0,Medium,3.038,0,Medium,3.038,17,1.80627,cba_2023
piercpa01,Paul Pierce,"Jul 17, 2014",2014,WAS,2,free_agency,standard,UFA,5.425,63.065,0.086022,-2.453148,1,75,13.467,27.973,16.8,1.6,1.9,5.2,0.119,22.4,0.5952,2.373,4.64,0.413,1.147,2.04,9,651.0,19.88,34.82,33.2,78.9,8.7,19.4,SF,37,79,235,15,1998,1,0,,0.35,0,0,,,,,,,,,,,WAS,,,,,,,,,,,1,Large,6.385,1,Large,6.385,8,2.63064,pre_2017
piercpa01,Paul Pierce,"Jul 10, 2015",2015,LAC,3,free_agency,standard,UFA,3.527,70.0,0.050381,-2.988142,1,73,11.89,26.219,15.2,1.5,1.7,5.5,0.138,19.9,0.5799,1.973,4.027,0.329,0.63,1.26,10,724.0,19.08,33.95,34.9,84.4,7.2,17.9,SF,38,79,235,16,1998,1,0,,0.35,0,0,6.8,6.9,6.59,56.0,1.0,0.0,-19.845,77.555,3.075,15,LAC,6.8,6.9,6.59,56.0,1.0,0.0,-19.845,77.555,3.075,15,1,Large,12.901,1,Large,12.901,2,5.83579,pre_2017
plowdda01,Daeqwon Plowden,"Jul 02, 2026",2026,SAC,2,free_agency,standard,RFA,2.555,170.1117,0.01502,-4.198403,1,32,10.75,26.375,10.7,-4.4,-0.5,0.8,0.045,16.4,0.5723,1.281,3.031,0.219,0.719,0.812,2,38.0,10.18,24.11,-0.5,1.0,-0.5,1.0,SG,28,76,216,1,,1,0,,0.25,0,0,-9.58,-10.1,-10.0,22.0,0.0,0.0,-59.206,187.272,0.396,15,SAC,-9.58,-10.1,-10.0,22.0,0.0,0.0,-59.206,187.272,0.396,15,0,Small,2.453,0,Small,2.453,20,1.49792,cba_2023
plumlma01,Mason Plumlee,"Sep 20, 2017",2017,DEN,3,free_agency,standard,RFA,13.667,99.093,0.137918,-1.981099,1,81,10.395,26.519,18.1,2.0,2.2,6.0,0.134,18.1,0.5576,3.506,7.469,1.136,0.852,1.654,4,315.0,8.98,23.02,6.0,21.6,5.0,16.9,C,27,84,254,4,2013,1,0,,0.25,0,0,0.7,0.5,0.51,40.0,0.0,0.0,11.561,78.416,4.166,15,DEN,0.7,0.5,0.51,40.0,0.0,0.0,11.561,78.416,4.166,15,0,Medium,3.038,0,Medium,3.038,17,1.80627,cba_2017
plumlma01,Mason Plumlee,"Dec 01, 2020",2020,DET,3,free_agency,standard,UFA,8.22,109.14,0.075316,-2.586061,1,61,7.164,17.328,18.8,2.0,1.1,3.4,0.154,18.0,0.6134,2.525,5.197,0.623,0.541,1.344,7,532.0,8.32,21.57,9.8,34.4,3.8,12.8,C,30,84,254,7,2013,0,0,,0.3,0,0,-4.38,-3.7,-3.56,20.0,0.0,0.0,-26.875,104.276,26.884,15,DEN,2.35,2.1,2.11,46.0,1.0,0.0,-22.714,128.613,1.621,15,0,Medium,3.038,0,Medium,4.365,14,1.94075,cba_2017
plumlmi01,Miles Plumlee,"Aug 02, 2016",2016,MIL,4,free_agency,standard,RFA,12.5,94.143,0.132777,-2.019086,1,61,5.148,14.262,17.4,-1.5,0.1,2.2,0.121,15.5,0.6063,0.262,3.803,0.82,0.344,0.656,4,228.0,5.56,17.91,0.7,8.8,0.8,8.8,C,28,83,249,4,2012,1,0,,0.25,0,0,-3.98,-4.4,-4.18,33.0,0.0,0.0,-0.58,68.656,1.923,15,MIL,-3.98,-4.4,-4.18,33.0,0.0,0.0,-0.58,68.656,1.923,15,0,Small,1.586,0,Small,1.586,38,0.9449,pre_2017
poeltja01,Jakob Poeltl,"Nov 24, 2020",2020,SAS,3,free_agency,standard,RFA,8.75,109.14,0.080172,-2.523578,1,66,5.636,17.742,19.1,2.5,1.3,4.0,0.164,13.2,0.6122,1.758,5.682,1.439,0.561,0.818,4,279.0,5.47,16.47,3.3,16.3,3.5,14.7,C,25,84,253,4,2016,1,0,,0.25,0,1,-0.65,-1.1,-1.11,32.0,0.0,0.0,-27.045,111.915,11.917,15,SAS,-0.65,-1.1,-1.11,32.0,0.0,0.0,-27.045,111.915,11.917,15,0,Small,2.602,0,Small,2.602,31,1.0964,cba_2017
poeltja01,Jakob Poeltl,"Jul 06, 2023",2023,TOR,4,free_agency,standard,UFA,19.5,136.021,0.14336,-1.942395,1,72,12.458,26.472,21.0,1.9,1.9,6.0,0.151,18.2,0.6349,2.736,9.069,1.194,0.917,1.736,7,488.0,8.06,21.14,8.2,34.9,4.9,18.6,C,28,84,253,7,2016,1,1,,0.3,0,1,1.59,1.5,1.48,41.0,0.0,0.0,-25.605,144.097,5.164,15,TOR,1.59,1.5,1.48,41.0,0.0,0.0,-25.605,144.097,5.164,15,1,Large,6.202,1,Large,6.202,,,cba_2023
poeltja01,Jakob Poeltl,"Jul 07, 2025",2025,TOR,3,extension,extension,,28.167,170.1117,0.165577,-1.798316,1,57,14.456,29.579,20.0,2.0,1.7,5.5,0.157,18.7,0.6414,2.772,9.596,1.246,1.158,1.947,9,595.0,8.93,22.39,10.8,44.2,4.5,15.3,C,30,84,253,9,2016,1,0,,0.35,0,0,-4.4,-4.3,-4.29,30.0,0.0,0.0,-37.908,154.303,16.406,15,TOR,-4.4,-4.3,-4.29,30.0,0.0,0.0,-37.908,154.303,16.406,15,1,Large,6.202,1,Large,6.202,,,cba_2023
poolejo01,Jordan Poole,"Oct 15, 2022",2022,GSW,4,extension,extension,,32.0,136.021,0.235258,-1.447073,1,76,18.487,30.039,16.1,1.0,1.7,6.0,0.126,26.0,0.5979,4.0,3.421,0.303,0.789,2.461,3,184.0,13.7,24.7,0.6,6.7,0.6,6.7,SG,23,76,194,3,2019,1,0,,0.25,0,0,5.52,5.6,5.54,53.0,1.0,1.0,-71.611,175.192,0.667,15,GSW,5.52,5.6,5.54,53.0,1.0,1.0,-71.611,175.192,0.667,15,1,Large,4.749,1,Large,4.749,10,2.54248,cba_2017
