player_id,player_name,spotrac_id,deal_date,deal_year,team,total_value_m,deal_type,verified,fa_status,max_tier_pct,max_tier_aav_pct,aav_over_tier,signed_max,supermax,signed_via,prior_team,incumbent,player_option,team_option,outstanding_options,contract_start_year,salary_cap_m,aav_m,aav_cap_share,log_aav_cap_share,end_year,completed,years_remaining,market,year1_salary,signing_season_salary_m,team_dma_rank,team_tv_homes_m,team_metro_pop_m,team_market_size,team_big_market,prior_team_dma_rank,prior_team_tv_homes_m,prior_team_metro_pop_m,prior_team_market_size,prior_team_big_market
wagnemo01,Moritz Wagner,26991,"Jul 31, 2026",2026,BKN,18.45,standard,1,UFA,0.3,0.312,0,0,0,free_agency,ORL,0,0,,0,2026,170.1117,9.225,0.054229,-2.914538,2027,0,2,1,,,1,7.49451,19.113,Large,1,15,1.90242,2.673,Medium,0
wainris01,Ish Wainright,74220,"Aug 08, 2021",2021,TOR,2.49,standard,1,,0.25,0.26,0,0,0,free_agency,PHX,0,0,,1,2021,112.414,1.245,0.011075,-4.503053,2022,1,0,1,,0.008558,,,6.202,Large,1,12,2.1982,5.059,Large,0
wainris01,Ish Wainright,74220,"Feb 24, 2023",2023,PHX,2.4,two-way,1,RFA,0.25,0.26,0,0,0,rest_of_season,TOR,0,0,,1,2023,136.021,1.2,0.008822,-4.730488,2024,1,0,0,,1.927896,12,2.1982,5.059,Large,0,,,6.202,Large,1
waitedi01,Dion Waiters,10812,"Jul 05, 2012",2012,CLE,7.6,standard,1,,0.25,0.26,0,0,0,free_agency,CLE,1,0,,3,2012,,3.8,,,2013,1,0,1,,,19,1.55434,2.088,Medium,0,19,1.55434,2.088,Medium,0
waitedi01,Dion Waiters,10812,"Jul 26, 2016",2016,MIA,5.93,standard,1,UFA,0.25,0.26,0,0,0,free_agency,OKC,0,0,,1,2016,94.143,2.965,0.031495,-3.457938,2017,1,0,1,,2.898,18,1.75692,6.266,Medium,0,47,0.7627,1.435,Small,0
waitedi01,Dion Waiters,10812,"Jul 07, 2017",2017,MIA,52.0,standard,1,UFA,0.25,0.28,0,0,0,free_agency,MIA,1,0,,0,2017,99.093,13.0,0.13119,-2.031109,2020,1,0,1,,11.0,18,1.75692,6.266,Medium,0,18,1.75692,6.266,Medium,0
walkeja01,Jabari Walker,78167,"Jul 13, 2022",2022,POR,4.76,standard,1,,0.25,0.27,0,0,0,free_agency,POR,1,0,,0,2022,123.655,1.587,0.012831,-4.35586,2024,1,0,1,,1.017781,23,1.27792,2.511,Small,0,23,1.27792,2.511,Small,0
walkeja01,Jabari Walker,78167,"Feb 19, 2026",2026,PHI,3.31,two-way,1,RFA,0.25,0.26,0,0,0,rest_of_season,PHI,1,0,,0,2026,170.1117,1.655,0.009729,-4.632654,2027,0,2,0,,,5,3.14592,6.228,Large,1,5,3.14592,6.228,Large,1
walkeja02,Jarace Walker,82201,"Jul 01, 2023",2023,IND,27.57,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,IND,1,0,,2,2023,136.021,6.893,0.050672,-2.982375,2026,0,1,0,,6.05952,25,1.23221,2.126,Small,0,25,1.23221,2.126,Small,0
walkeke02,Kemba Walker,8059,"Dec 12, 2011",2011,CHA,4.82,standard,1,,0.25,0.26,0,0,0,free_agency,CHA,1,0,,2,2011,,2.41,,,2012,1,0,1,,,21,1.38202,2.66,Small,0,21,1.38202,2.66,Small,0
walkeke02,Kemba Walker,8059,"Oct 29, 2014",2014,CHA,48.0,extension,1,,0.25,0.28,0,0,0,extension,CHA,1,0,,0,2015,70.0,12.0,0.171429,-1.763589,2018,1,0,1,,,21,1.38202,2.66,Small,0,21,1.38202,2.66,Small,0
walkeke02,Kemba Walker,8059,"Jul 06, 2019",2019,CHA,140.79,maximum,1,UFA,0.3,0.336,0,1,0,sign_and_trade,CHA,1,1,,0,2019,109.14,35.197,0.322499,-1.131656,2022,1,0,1,,32.742,21,1.38202,2.66,Small,0,21,1.38202,2.66,Small,0
walkeke02,Kemba Walker,8059,"Aug 10, 2021",2021,NYK,17.89,standard,1,UFA,0.35,0.364,0,0,0,free_agency,BOS,0,0,,0,2021,112.414,8.945,0.079572,-2.531094,2022,1,0,1,,8.72902,1,7.49451,19.113,Large,1,9,2.58446,4.899,Large,1
walkelo01,Lonnie Walker IV,26984,"Jul 12, 2018",2018,SAS,12.46,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,SAS,1,0,,3,2018,101.869,3.115,0.030578,-3.487459,2021,1,0,0,,2.35716,31,1.0964,2.602,Small,0,31,1.0964,2.602,Small,0
walkelo01,Lonnie Walker IV,26984,"Jul 06, 2022",2022,LAL,6.48,standard,1,UFA,0.25,0.25,0,0,0,free_agency,SAS,0,0,,1,2022,123.655,6.48,0.052404,-2.948775,2022,1,0,0,,6.479,2,5.83579,12.901,Large,1,31,1.0964,2.602,Small,0
walkelo01,Lonnie Walker IV,26984,"Jul 10, 2023",2023,BKN,2.34,standard,1,RFA,0.25,0.25,0,0,0,free_agency,LAL,0,0,,1,2023,136.021,2.34,0.017203,-4.062658,2023,1,0,0,,2.019706,1,7.49451,19.113,Large,1,2,5.83579,12.901,Large,1
wallaca01,Cason Wallace,82207,"Jul 07, 2023",2023,OKC,24.09,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,OKC,1,0,,2,2023,136.021,6.022,0.044276,-3.117307,2026,0,1,0,,5.2914,47,0.7627,1.435,Small,0,47,0.7627,1.435,Small,0
wallake01,Keaton Wallace,79960,"Oct 18, 2025",2025,ATL,2.3,two-way,1,,0.25,0.25,0,0,0,two_way,ATL,1,0,,0,2025,154.647,2.3,0.014873,-4.208236,2025,1,0,0,,2.296274,7,2.75817,6.144,Large,1,7,2.75817,6.144,Large,1
wallaty01,Tyrone Wallace,20266,"Sep 03, 2018",2018,LAC,2.93,standard,1,RFA,0.25,0.26,0,0,0,offer_sheet,LAC,1,0,,0,2018,101.869,1.465,0.014381,-4.241832,2019,1,0,1,,1.349383,2,5.83579,12.901,Large,1,2,5.83579,12.901,Large,1
walljo01,John Wall,6882,"Jul 09, 2010",2010,WAS,24.05,standard,1,,0.25,0.28,0,0,0,free_agency,WAS,1,0,,3,2010,,6.013,,,2013,1,0,1,,,8,2.63064,6.385,Large,1,8,2.63064,6.385,Large,1
walljo01,John Wall,6882,"Jul 31, 2013",2013,WAS,84.79,maximum,1,,0.25,0.29,0,1,0,extension,WAS,1,0,,1,2014,63.065,16.958,0.268897,-1.313426,2018,1,0,1,,,8,2.63064,6.385,Large,1,8,2.63064,6.385,Large,1
walljo01,John Wall,6882,"Jul 26, 2017",2017,WAS,171.0,extension,1,,0.35,0.392,1,0,1,extension,WAS,1,0,,1,2018,101.869,42.75,0.419657,-0.868318,2021,1,0,1,,18.06385,8,2.63064,6.385,Large,1,8,2.63064,6.385,Large,1
walljo01,John Wall,6882,"Jul 09, 2022",2022,LAC,13.28,standard,1,UFA,0.35,0.364,0,0,0,free_agency,HOU,0,0,,0,2022,123.655,6.64,0.053698,-2.924383,2023,1,0,1,,6.479,2,5.83579,12.901,Large,1,6,2.79742,7.206,Large,1
walshjo01,Jordan Walsh,84467,"Jul 06, 2023",2023,BOS,7.64,standard,1,,0.25,0.28,0,0,0,free_agency,BOS,1,0,,1,2023,136.021,1.91,0.014042,-4.265706,2026,0,1,1,,1.119563,9,2.58446,4.899,Large,1,9,2.58446,4.899,Large,1
walshjo01,Jordan Walsh,84467,"Jul 23, 2026",2026,BOS,15.0,extension,1,,0.25,0.27,0,0,0,extension,BOS,1,0,,0,2027,187.12287,5.0,0.02672,-3.622328,2029,0,4,1,,,9,2.58446,4.899,Large,1,9,2.58446,4.899,Large,1
walteja01,Ja'Kobe Walter,91754,"Jul 04, 2024",2024,TOR,16.79,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,TOR,1,0,,1,2024,140.588,4.197,0.029857,-3.511345,2027,0,2,0,,3.465,,,6.202,Large,1,,,6.202,Large,1
wanambr01,Brad Wanamaker,27289,"Jul 02, 2018",2018,BOS,0.838,standard,1,,0.25,0.25,0,0,0,free_agency,BOS,1,0,,0,2018,101.869,0.838,0.008226,-4.800425,2018,1,0,0,,0.838464,9,2.58446,4.899,Large,1,9,2.58446,4.899,Large,1
wanambr01,Brad Wanamaker,27289,"Nov 23, 2020",2020,GSW,2.25,standard,1,UFA,0.25,0.25,0,0,0,free_agency,BOS,0,0,,0,2020,109.14,2.25,0.020616,-3.881701,2020,1,0,0,,2.25,10,2.54248,4.749,Large,1,9,2.58446,4.899,Large,1
wareke01,Kel'el Ware,91767,"Jul 01, 2024",2024,MIA,20.5,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,MIA,1,0,,1,2024,140.588,5.125,0.036454,-3.311703,2027,0,2,0,,4.2318,18,1.75692,6.266,Medium,0,18,1.75692,6.266,Medium,0
warretj01,T.J. Warren,15366,"Jul 12, 2014",2014,PHX,3.99,standard,1,,0.25,0.26,0,0,0,free_agency,PHX,1,0,,2,2014,63.065,1.995,0.031634,-3.453522,2015,1,0,1,,,12,2.1982,5.059,Large,0,12,2.1982,5.059,Large,0
warretj01,T.J. Warren,15366,"Sep 25, 2017",2017,PHX,47.0,extension,1,,0.25,0.28,0,0,0,extension,PHX,1,0,,0,2018,101.869,11.75,0.115344,-2.159834,2021,1,0,1,,3.152931,12,2.1982,5.059,Large,0,12,2.1982,5.059,Large,0
warretj01,T.J. Warren,15366,"Jul 07, 2022",2022,BKN,2.63,standard,1,UFA,0.3,0.3,0,0,0,free_agency,IND,0,0,,0,2022,123.655,2.63,0.021269,-3.850512,2022,1,0,0,,1.83609,1,7.49451,19.113,Large,1,25,1.23221,2.126,Small,0
washipj01,P.J. Washington,31569,"Jul 03, 2019",2019,CHA,17.88,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,CHA,1,0,,2,2019,109.14,4.47,0.040957,-3.195243,2022,1,0,0,,3.83184,21,1.38202,2.66,Small,0,21,1.38202,2.66,Small,0
washipj01,P.J. Washington,31569,"Aug 29, 2023",2023,CHA,46.5,standard,1,RFA,0.25,0.27,0,0,0,free_agency,CHA,1,0,,0,2023,136.021,15.5,0.113953,-2.171969,2025,1,0,1,,16.847826,21,1.38202,2.66,Small,0,21,1.38202,2.66,Small,0
washipj01,P.J. Washington,31569,"Sep 10, 2025",2025,DAL,88.76,extension,1,,0.3,0.336,0,0,0,extension,DAL,1,0,,0,2026,170.1117,22.19,0.130444,-2.036814,2029,0,4,1,,14.152174,4,3.26449,7.943,Large,1,4,3.26449,7.943,Large,1
washity02,TyTy Washington Jr.,78125,"Jul 01, 2022",2022,HOU,11.34,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,HOU,1,0,,0,2022,123.655,2.835,0.022927,-3.775453,2025,1,0,0,,2.21004,6,2.79742,7.206,Large,1,6,2.79742,7.206,Large,1
watanyu01,Yuta Watanabe,27713,"Apr 18, 2021",2021,TOR,2.08,standard,1,RFA,0.25,0.26,0,0,0,rest_of_season,TOR,1,0,,1,2021,112.414,1.04,0.009252,-4.682968,2022,1,0,0,,1.762796,,,6.202,Large,1,,,6.202,Large,1
watanyu01,Yuta Watanabe,27713,"Jul 03, 2023",2023,PHX,5.0,standard,1,UFA,0.25,0.26,0,0,0,free_agency,BKN,0,1,,1,2023,136.021,2.5,0.01838,-3.996519,2024,1,0,1,,2.346614,12,2.1982,5.059,Large,0,1,7.49451,19.113,Large,1
waterli01,Lindy Waters III,75746,"Feb 09, 2024",2024,OKC,6.29,standard,1,RFA,0.25,0.26,0,0,0,rest_of_season,OKC,1,0,,1,2024,140.588,3.145,0.02237,-3.80002,2025,1,0,0,,2.19697,47,0.7627,1.435,Small,0,47,0.7627,1.435,Small,0
waterli01,Lindy Waters III,75746,"Jul 24, 2025",2025,SAS,2.46,standard,1,RFA,0.25,0.25,0,0,0,free_agency,DET,0,0,,0,2025,154.647,2.46,0.015907,-4.140984,2025,1,0,0,,2.296274,31,1.0964,2.602,Small,0,14,1.94075,4.365,Medium,0
watfotr01,Trendon Watford,74232,"Aug 03, 2023",2023,BKN,2.02,standard,1,RFA,0.25,0.25,0,0,0,free_agency,POR,0,0,,1,2023,136.021,2.02,0.014851,-4.209712,2023,1,0,0,,2.019706,1,7.49451,19.113,Large,1,23,1.27792,2.511,Small,0
watfotr01,Trendon Watford,74232,"Jul 09, 2024",2024,BKN,2.73,standard,1,RFA,0.25,0.25,0,0,0,rfa_match,BKN,1,0,,1,2024,140.588,2.73,0.019418,-3.941532,2024,1,0,0,,2.726603,1,7.49451,19.113,Large,1,1,7.49451,19.113,Large,1
watfotr01,Trendon Watford,74232,"Jul 02, 2025",2025,PHI,5.26,standard,1,RFA,0.25,0.26,0,0,0,free_agency,BKN,0,0,,1,2025,154.647,2.63,0.017006,-4.074161,2026,0,1,1,,2.461463,5,3.14592,6.228,Large,1,1,7.49451,19.113,Large,1
watkija01,Jamir Watkins,99257,"Feb 26, 2026",2026,WAS,3.28,standard,1,RFA,0.25,0.26,0,0,0,rest_of_season,WAS,1,0,,1,2026,170.1117,1.64,0.009641,-4.641759,2027,0,2,0,,,8,2.63064,6.385,Large,1,8,2.63064,6.385,Large,1
watsocj01,C.J. Watson,2324,"Sep 18, 2007",2007,CHA,0.427163,standard,1,,0.25,0.25,0,0,0,free_agency,CHA,1,0,,1,2007,,0.427,,,2007,1,0,0,,,21,1.38202,2.66,Small,0,21,1.38202,2.66,Small,0
watsocj01,C.J. Watson,2324,"Sep 09, 2009",2009,GSW,1.0,standard,1,RFA,0.25,,0,0,0,free_agency,GSW,1,0,,1,2009,,,,,,,,0,,,10,2.54248,4.749,Large,1,10,2.54248,4.749,Large,1
watsocj01,C.J. Watson,2324,"Jul 20, 2010",2010,GSW,10.2,standard,1,RFA,0.25,0.27,0,0,0,free_agency,GSW,1,0,,1,2010,,3.4,,,2012,1,0,1,,,10,2.54248,4.749,Large,1,10,2.54248,4.749,Large,1
watsocj01,C.J. Watson,2324,"Jul 23, 2012",2012,BKN,2.1,standard,1,RFA,0.25,0.26,0,0,0,free_agency,BKN,1,0,,0,2012,,1.05,,,2013,1,0,1,,,1,7.49451,19.113,Large,1,1,7.49451,19.113,Large,1
watsocj01,C.J. Watson,2324,"Jul 10, 2013",2013,IND,4.1,standard,1,UFA,0.25,0.26,0,0,0,free_agency,IND,1,0,,0,2013,,2.05,,,2014,1,0,1,,,25,1.23221,2.126,Small,0,25,1.23221,2.126,Small,0
watsocj01,C.J. Watson,2324,"Jul 09, 2015",2015,ORL,15.0,standard,1,UFA,0.3,0.324,0,0,0,free_agency,ORL,1,0,,0,2015,70.0,5.0,0.071429,-2.639057,2017,1,0,1,,5.0,15,1.90242,2.673,Medium,0,15,1.90242,2.673,Medium,0
watsopa01,Paul Watson,28089,"Dec 20, 2020",2020,TOR,3.14,two-way,1,,0.25,0.26,0,0,0,two_way,TOR,1,0,,0,2020,109.14,1.57,0.014385,-4.241556,2021,1,0,0,,1.445697,,,6.202,Large,1,,,6.202,Large,1
watsope01,Peyton Watson,78138,"Jul 03, 2022",2022,DEN,11.27,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,DEN,1,0,,2,2022,123.655,2.817,0.022785,-3.781645,2025,1,0,0,,2.19396,17,1.80627,3.038,Medium,0,17,1.80627,3.038,Medium,0
weberbr01,Briante Weber,18287,"Oct 19, 2015",2015,MIA,0.525,standard,1,,0.25,0.25,0,0,0,free_agency,MIA,1,0,,0,2015,70.0,0.525,0.0075,-4.892852,2015,1,0,0,,0.012355,18,1.75692,6.266,Medium,0,18,1.75692,6.266,Medium,0
weberbr01,Briante Weber,18287,"Apr 10, 2016",2016,MIA,1.9,standard,1,RFA,0.25,0.27,0,0,0,free_agency,MIA,1,0,,0,2016,94.143,0.633,0.006727,-5.001573,2018,1,0,1,,0.102898,18,1.75692,6.266,Medium,0,18,1.75692,6.266,Medium,0
weberbr01,Briante Weber,18287,"Mar 19, 2017",2017,CHA,1.6,standard,1,RFA,0.25,0.26,0,0,0,free_agency,GSW,0,0,,0,2017,99.093,0.8,0.008073,-4.819202,2018,1,0,1,,0.0,21,1.38202,2.66,Small,0,10,2.54248,4.749,Large,1
weberbr01,Briante Weber,18287,"Aug 08, 2017",2017,LAL,1.47,standard,1,RFA,0.25,0.25,0,0,0,free_agency,GSW,0,0,,0,2017,99.093,1.47,0.014835,-4.210796,2017,1,0,0,,0.0,2,5.83579,12.901,Large,1,10,2.54248,4.749,Large,1
wellsja01,Jaylen Wells,93952,"Jul 06, 2024",2024,MEM,7.9,standard,1,,0.25,0.28,0,0,0,free_agency,MEM,1,0,,0,2024,140.588,1.975,0.014048,-4.265265,2027,0,2,1,,1.157153,51,0.6663,1.358,Small,0,51,0.6663,1.358,Small,0
wembavi01,Victor Wembanyama,82196,"Jul 01, 2023",2023,SAS,55.17,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,SAS,1,0,,2,2023,136.021,13.793,0.1014,-2.288684,2026,0,1,0,,12.16068,31,1.0964,2.602,Small,0,31,1.0964,2.602,Small,0
wembavi01,Victor Wembanyama,82196,"Jul 10, 2026",2026,SAS,252.3,rookie-scale,1,,0.25,0.29,0,0,0,extension,SAS,1,1,,0,2027,187.12287,50.46,0.269662,-1.310585,2031,0,6,1,,,31,1.0964,2.602,Small,0,31,1.0964,2.602,Small,0
weslebl01,Blake Wesley,78132,"Jul 05, 2022",2022,SAS,12.24,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,SAS,1,0,,2,2022,123.655,3.06,0.024746,-3.699081,2025,1,0,0,,2.38548,31,1.0964,2.602,Small,0,31,1.0964,2.602,Small,0
weslebl01,Blake Wesley,78132,"Jul 21, 2025",2025,POR,2.38,standard,1,RFA,0.25,0.25,0,0,0,free_agency,SAS,0,0,,0,2025,154.647,2.38,0.01539,-4.174045,2025,1,0,0,,2.296274,23,1.27792,2.511,Small,0,31,1.0964,2.602,Small,0
westbru01,Russell Westbrook,6141,"Jul 04, 2008",2008,SEA,16.35,standard,1,,0.25,0.28,0,0,0,free_agency,SEA,1,0,,5,2008,,4.088,,,2011,1,0,1,,,13,2.09824,4.04,Large,0,13,2.09824,4.04,Large,0
westbru01,Russell Westbrook,6141,"Jan 19, 2012",2012,OKC,78.6,maximum,1,,0.25,0.29,0,1,0,extension,OKC,1,0,,3,2013,,15.72,,,2017,1,0,1,,,47,0.7627,1.435,Small,0,47,0.7627,1.435,Small,0
westbru01,Russell Westbrook,6141,"Aug 04, 2016",2016,OKC,86.0,standard,1,UFA,0.3,0.324,0,0,0,free_agency,OKC,1,0,,3,2016,94.143,28.667,0.304501,-1.18908,2018,1,0,1,,26.5401,47,0.7627,1.435,Small,0,47,0.7627,1.435,Small,0
westbru01,Russell Westbrook,6141,"Sep 29, 2017",2017,OKC,206.8,extension,1,,0.35,0.406,0,0,1,extension,OKC,1,0,,3,2018,101.869,41.36,0.406012,-0.901373,2022,1,0,1,,28.530608,47,0.7627,1.435,Small,0,47,0.7627,1.435,Small,0
westbru01,Russell Westbrook,6141,"Jul 06, 2023",2023,LAC,7.86,standard,1,UFA,0.35,0.364,0,0,0,free_agency,LAC,1,1,,2,2023,136.021,3.93,0.028893,-3.54417,2024,1,0,1,,3.835738,2,5.83579,12.901,Large,1,2,5.83579,12.901,Large,1
westbru01,Russell Westbrook,6141,"Jul 26, 2024",2024,DEN,6.77,standard,1,UFA,0.35,0.364,0,0,0,free_agency,LAC,0,1,,1,2024,140.588,3.385,0.024077,-3.72648,2025,1,0,1,,2.327525,17,1.80627,3.038,Medium,0,2,5.83579,12.901,Large,1
westbru01,Russell Westbrook,6141,"Oct 16, 2025",2025,SAC,3.63,standard,1,UFA,0.35,0.35,0,0,0,free_agency,UTA,0,0,,0,2025,154.647,3.63,0.023473,-3.751912,2025,1,0,0,,2.296274,20,1.49792,2.453,Small,0,28,1.16352,1.266,Small,0
westda01,David West,2613,"Jul 08, 2003",2003,NOH,3.74,standard,1,,0.25,0.27,0,0,0,free_agency,NOH,1,0,,2,2003,,1.247,,,2005,1,0,1,,,50,0.67279,1.29,Small,0,50,0.67279,1.29,Small,0
westda01,David West,2613,"Oct 30, 2006",2006,NOH,45.4,rookie-scale,1,,0.25,0.29,0,0,0,extension,NOH,1,0,,1,2007,,9.08,,,2011,1,0,1,,,50,0.67279,1.29,Small,0,50,0.67279,1.29,Small,0
westda01,David West,2613,"Dec 11, 2011",2011,IND,20.0,standard,1,UFA,0.3,0.312,0,0,0,free_agency,IND,1,0,,0,2011,,10.0,,,2012,1,0,1,,,25,1.23221,2.126,Small,0,25,1.23221,2.126,Small,0
westda01,David West,2613,"Jul 10, 2013",2013,IND,36.6,standard,1,UFA,0.35,0.378,0,0,0,free_agency,IND,1,0,,0,2013,,12.2,,,2015,1,0,1,,,25,1.23221,2.126,Small,0,25,1.23221,2.126,Small,0
westda01,David West,2613,"Jul 17, 2015",2015,SAS,3.05,standard,1,UFA,0.35,0.364,0,0,0,free_agency,SAS,1,0,,0,2015,70.0,1.525,0.021786,-3.826501,2016,1,0,1,,1.499,31,1.0964,2.602,Small,0,31,1.0964,2.602,Small,0
westda01,David West,2613,"Jul 09, 2016",2016,GSW,1.55,standard,1,UFA,0.35,0.35,0,0,0,free_agency,SAS,0,0,,0,2016,94.143,1.55,0.016464,-4.10656,2016,1,0,0,,1.551659,10,2.54248,4.749,Large,1,31,1.0964,2.602,Small,0
whiteco01,Coby White,31564,"Jul 01, 2019",2019,CHI,24.13,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,CHI,1,0,,2,2019,109.14,6.032,0.055273,-2.89547,2022,1,0,0,,5.30712,3,3.65475,9.441,Large,1,3,3.65475,9.441,Large,1
whiteco01,Coby White,31564,"Jul 07, 2023",2023,CHI,36.0,standard,1,RFA,0.25,0.27,0,0,0,free_agency,CHI,1,0,,0,2023,136.021,12.0,0.088222,-2.427903,2025,1,0,1,,11.111111,3,3.65475,9.441,Large,1,3,3.65475,9.441,Large,1
whiteco01,Coby White,31564,"Jul 06, 2026",2026,CHA,74.0,standard,1,UFA,0.3,0.324,0,0,0,free_agency,CHA,1,0,,0,2026,170.1117,24.667,0.145003,-1.931002,2028,0,3,1,,,21,1.38202,2.66,Small,0,21,1.38202,2.66,Small,0
whitede01,Derrick White,23624,"Jul 06, 2017",2017,SAS,8.54,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,SAS,1,0,,2,2017,99.093,2.135,0.021545,-3.837592,2020,1,0,0,,1.4046,31,1.0964,2.602,Small,0,31,1.0964,2.602,Small,0
whitede01,Derrick White,23624,"Dec 21, 2020",2020,SAS,70.0,extension,1,,0.25,0.28,0,0,0,extension,SAS,1,0,,0,2021,112.414,17.5,0.155675,-1.859988,2024,1,0,1,,3.516284,31,1.0964,2.602,Small,0,31,1.0964,2.602,Small,0
whitede01,Derrick White,23624,"Jul 06, 2024",2024,BOS,118.05,extension,1,,0.3,0.336,0,0,0,extension,BOS,1,1,,0,2025,154.647,29.512,0.190838,-1.656331,2028,0,3,1,,20.071429,9,2.58446,4.899,Large,1,9,2.58446,4.899,Large,1
whiteha01,Hassan Whiteside,6915,"Sep 24, 2014",2014,MEM,0.915,standard,1,RFA,0.25,0.25,0,0,0,free_agency,MEM,1,0,,1,2014,63.065,0.915,0.014509,-4.232997,2014,1,0,0,,,51,0.6663,1.358,Small,0,51,0.6663,1.358,Small,0
whiteha01,Hassan Whiteside,6915,"Nov 19, 2014",2014,MEM,0.797,standard,1,RFA,0.25,0.25,0,0,0,free_agency,MEM,1,0,,1,2014,63.065,0.797,0.012638,-4.371067,2014,1,0,0,,,51,0.6663,1.358,Small,0,51,0.6663,1.358,Small,0
whiteha01,Hassan Whiteside,6915,"Nov 24, 2014",2014,MIA,1.75,standard,1,RFA,0.25,0.26,0,0,0,free_agency,MIA,1,0,,1,2014,63.065,0.875,0.013875,-4.277697,2015,1,0,1,,,18,1.75692,6.266,Medium,0,18,1.75692,6.266,Medium,0
whiteha01,Hassan Whiteside,6915,"Jul 07, 2016",2016,MIA,98.4,maximum,1,UFA,0.25,0.28,0,1,0,free_agency,MIA,1,1,,1,2016,94.143,24.6,0.261305,-1.342068,2019,1,0,1,,22.11675,18,1.75692,6.266,Medium,0,18,1.75692,6.266,Medium,0
whiteha01,Hassan Whiteside,6915,"Nov 27, 2020",2020,SAC,2.3,standard,1,UFA,0.35,0.35,0,0,0,free_agency,POR,0,0,,0,2020,109.14,2.3,0.021074,-3.859722,2020,1,0,0,,1.620564,20,1.49792,2.453,Small,0,23,1.27792,2.511,Small,0
whiteha01,Hassan Whiteside,6915,"Aug 06, 2021",2021,UTH,2.4,standard,1,UFA,0.35,0.35,0,0,0,free_agency,SAC,0,0,,0,2021,112.414,2.4,0.02135,-3.84672,2021,1,0,0,,2.401537,28,1.16352,1.266,Small,0,20,1.49792,2.453,Small,0
whiteis01,Isaiah Whitehead,20248,"Jul 08, 2016",2016,BKN,4.59,standard,1,,0.25,0.28,0,0,0,free_agency,BKN,1,0,,0,2016,94.143,1.147,0.012189,-4.407229,2019,1,0,1,,1.074145,1,7.49451,19.113,Large,1,1,7.49451,19.113,Large,1
whiteok01,Okaro White,20798,"Jul 15, 2016",2016,MIA,1.45,standard,1,,0.25,0.26,0,0,0,free_agency,MIA,1,0,,0,2016,94.143,0.725,0.007701,-4.866399,2017,1,0,1,,0.374933,18,1.75692,6.266,Medium,0,18,1.75692,6.266,Medium,0
whiteok01,Okaro White,20798,"Feb 06, 2017",2017,MIA,1.52,standard,1,RFA,0.25,0.26,0,0,0,free_agency,MIA,1,0,,0,2017,99.093,0.76,0.00767,-4.870496,2018,1,0,1,,0.111238,18,1.75692,6.266,Medium,0,18,1.75692,6.266,Medium,0
whiteok01,Okaro White,20798,"Nov 23, 2018",2018,WAS,1.19,standard,1,RFA,0.25,0.25,0,0,0,free_agency,CLE,0,0,,0,2018,101.869,1.19,0.011682,-4.449734,2018,1,0,0,,0.264919,8,2.63064,6.385,Large,1,19,1.55434,2.088,Medium,0
whitmca01,Cam Whitmore,82202,"Jul 03, 2023",2023,HOU,15.6,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,HOU,1,0,,2,2023,136.021,3.9,0.028672,-3.551833,2026,0,1,0,,3.21816,6,2.79742,7.206,Large,1,6,2.79742,7.206,Large,1
wiggiaa01,Aaron Wiggins,74162,"Feb 12, 2022",2022,OKC,6.39,standard,1,RFA,0.25,0.28,0,0,0,rest_of_season,OKC,1,0,,1,2022,123.655,1.597,0.012919,-4.349056,2025,1,0,0,,1.563518,47,0.7627,1.435,Small,0,47,0.7627,1.435,Small,0
wiggiaa01,Aaron Wiggins,74162,"Jul 07, 2024",2024,OKC,45.0,standard,1,RFA,0.25,0.29,0,0,0,free_agency,OKC,1,0,,0,2024,140.588,9.0,0.064017,-2.748609,2028,0,3,1,,10.514017,47,0.7627,1.435,Small,0,47,0.7627,1.435,Small,0
wiggian01,Andrew Wiggins,15353,"Jul 24, 2014",2014,CLE,11.27,standard,1,,0.25,0.26,0,0,0,free_agency,CLE,1,0,,3,2014,63.065,5.635,0.089352,-2.415169,2015,1,0,1,,,19,1.55434,2.088,Medium,0,19,1.55434,2.088,Medium,0
wiggian01,Andrew Wiggins,15353,"Oct 11, 2017",2017,MIN,147.7,maximum,1,,0.25,0.29,0,1,0,extension,MIN,1,0,,1,2018,101.869,29.54,0.28998,-1.237942,2022,1,0,1,,7.574322,16,1.88668,3.703,Medium,0,16,1.88668,3.703,Medium,0
wiggian01,Andrew Wiggins,15353,"Oct 15, 2022",2022,GSW,109.0,extension,1,,0.3,0.336,0,0,0,extension,GSW,1,1,,1,2023,136.021,27.25,0.200337,-1.607756,2026,0,1,1,,33.61677,10,2.54248,4.749,Large,1,10,2.54248,4.749,Large,1
