player_id,player_name,spotrac_id,deal_date,deal_year,team,years,total_value_m,deal_type,verified,raw
sextoco01,Collin Sexton,26974,"Sep 03, 2022",2022,CLE,4,70.95,standard,1,Signed a 4 year $70.95 million contract with Cleveland (CLE) as part of Sign-and-Trade with Utah (UTH)
sextoco01,Collin Sexton,26974,"Jul 04, 2018",2018,CLE,4,20.18,rookie-scale,1,Signed a 4 year $20.18 million rookie scale contract with Cleveland (CLE)
shamela01,Landry Shamet,26992,"Jul 06, 2026",2026,NYK,4,23.98,standard,1,Signed a 4 year $23.98 million contract with New York (NYK) - includes 2029-30 Player Option
shamela01,Landry Shamet,26992,"Dec 23, 2024",2024,NYK,1,1.68,standard,1,Signed a 1 year $1.68 million Rest-of-Season contract with New York (NYK)
shamela01,Landry Shamet,26992,"Oct 18, 2021",2021,PHX,4,42.5,rookie-scale,1,Signed a 4 year $42.5 million rookie scale contract extension with Phoenix (PHX) - includes 2025-26 Club Option
shamela01,Landry Shamet,26992,"Jul 04, 2018",2018,PHI,4,9.56,rookie-scale,1,Signed a 4 year $9.56 million rookie scale contract with Philadelphia (PHI)
shannte01,Terrence Shannon Jr.,91774,"Jul 08, 2024",2024,MIN,4,13.08,rookie-scale,1,Signed a 4 year $13.08 million rookie scale contract extension with Minnesota (MIN)
sharpda01,Day'Ron Sharpe,74136,"Jul 06, 2026",2026,BKN,2,20.0,standard,1,Signed a 2 year $20 million contract with Brooklyn (BKN) - includes 2027-28 Team Option
sharpda01,Day'Ron Sharpe,74136,"Sep 03, 2025",2025,BKN,2,12.5,standard,1,Signed a 2 year $12.5 million contract with Brooklyn (BKN) - includes 2026-27 Club Option
sharpda01,Day'Ron Sharpe,74136,"Aug 06, 2021",2021,BKN,4,10.18,rookie-scale,1,Signed a 4 year $10.18 million rookie scale contract with Brooklyn (BKN)
sharpsh01,Shaedon Sharpe,78113,"Oct 19, 2025",2025,POR,4,90.0,rookie-scale,1,Signed a 4 year $90 million Rookie Scale contract extension with Portland (POR)
sharpsh01,Shaedon Sharpe,78113,"Jul 01, 2022",2022,POR,4,27.34,rookie-scale,1,Signed a 4 year $27.34 million Rookie Scale contract with Portland (POR)
sheadja01,Jamal Shead,93955,,2024,TOR,3,6.113913,standard,1,current contract
sheppbe01,Ben Sheppard,84440,"Jul 01, 2023",2023,IND,4,13.02,rookie-scale,1,Signed a 4 year $13.02 million rookie scale contract with Indiana (IND)
sheppre01,Reed Sheppard,91739,"Jul 02, 2024",2024,HOU,4,45.85,rookie-scale,1,Signed a 4 year $45.85 million rookie scale contract with Houston (HOU)
shumpim01,Iman Shumpert,8068,"Nov 13, 2019",2019,BKN,1,2.03,standard,1,Signed a 1 year $2.03 million contract with Brooklyn (BKN)
shumpim01,Iman Shumpert,8068,"Jul 09, 2015",2015,CLE,4,40.0,standard,1,Signed a 4 year $40 million contract with Cleveland (CLE)
shumpim01,Iman Shumpert,8068,"Dec 11, 2011",2011,NYK,2,3.34,standard,1,Signed a 2 year $3.34 million contract with New York (NYK)
siakapa01,Pascal Siakam,20232,"Jul 06, 2024",2024,IND,4,188.95,standard,1,Signed a 4 year $188.95 million contract with Indiana (IND)
siakapa01,Pascal Siakam,20232,"Oct 21, 2019",2019,TOR,4,136.9,extension,1,Signed a 4 year $136.9 million rookie contract extension with Toronto (TOR)
siakapa01,Pascal Siakam,20232,"Jul 09, 2016",2016,TOR,4,6.41,rookie-scale,1,Signed a 4 year $6.41 million rookie scale contract with Toronto (TOR)
silvach01,Chris Silva,32319,"Jan 15, 2020",2020,MIA,2,1.98,two-way,1,"Signed a 2 year $1.98 million Rest-of-Season contract with Miami (MIA) - converted Two-Way contract, includes 2021 Club Option"
simmobe01,Ben Simmons,20206,"Jul 16, 2019",2019,PHI,5,177.2,maximum,1,Signed a 5 year $177.2 million maximum rookie contract extension with Philadelphia (PHI)
simmobe01,Ben Simmons,20206,"Jul 02, 2016",2016,PHI,4,26.62,rookie-scale,1,Signed a 4 year $26.62 million rookie scale contract with Philadelphia (PHI)
simmojo02,Jonathon Simmons,17983,"Jul 22, 2015",2015,SAS,2,1.4,standard,1,Signed a 2 year $1.4 million contract with San Antonio (SAS)
simmoko01,Kobi Simmons,23674,"Apr 07, 2023",2023,CHA,2,2.1,two-way,1,Signed a 2 year $2.10 million Rest-of-Season contract with Charlotte (CHA) - converted Two-Way contract
simmoko01,Kobi Simmons,23674,"Sep 16, 2019",2019,CHA,1,1.62,standard,1,Signed a 1 year $1.62 million contract with Charlotte (CHA) - Exhibit 10
simonan01,Anfernee Simons,26990,"Jul 06, 2026",2026,PHI,2,12.3,standard,1,Signed a 2 year $12.3 million contract with Philadelphia (PHI) - includes 2027-28 Player Option
simonan01,Anfernee Simons,26990,"Jul 06, 2022",2022,POR,4,100.0,standard,1,Signed a 4 year $100 million contract with Portland (POR)
simonan01,Anfernee Simons,26990,"Jul 02, 2018",2018,POR,4,10.18,rookie-scale,1,Signed a 4 year $10.18 million rookie scale contract with Portland (POR)
simsje01,Jericho Sims,74166,"Jul 09, 2025",2025,MIL,2,5.26,standard,1,Signed a 2 year $5.26 million contract with Milwaukee (MIL)
simsje01,Jericho Sims,74166,"Jul 10, 2022",2022,NYK,3,5.66,standard,1,Signed a 3 year $5.66 million contract with New York (NYK) - includes 2024-25 Club Option
singlky01,Kyle Singler,8085,"Jul 09, 2015",2015,OKC,4,19.0,standard,1,Signed a 4 year $19 million with Oklahoma City (OKC)
singlky01,Kyle Singler,8085,"Jul 11, 2012",2012,DET,3,3.135,standard,1,Signed a 3 year $3.135 million contract with Detroit (DET)
sloando01,Donald Sloan,8678,"Aug 10, 2015",2015,BKN,1,1.02,standard,1,Signed a 1 year $1.02 million contract with Brooklyn (BKN)
sloando01,Donald Sloan,8678,"Jul 03, 2013",2013,IND,2,1.8,standard,1,Signed a 2 year $1.8 million contract with Indiana (IND)
sloando01,Donald Sloan,8678,"Dec 09, 2011",2011,ATL,1,0.473604,standard,1,"Signed a 1 year $473,604 contract with Atlanta (ATL)"
smartma01,Marcus Smart,15358,"Jul 10, 2026",2026,HOU,2,12.43,standard,1,Signed a 2 year $12.43 million contract with Houston (HOU) - includes 2027-28 Player Option
smartma01,Marcus Smart,15358,"Jul 22, 2025",2025,LAL,2,10.52,standard,1,Signed a 2 year $10.52 million contract with Los Angeles (LAL) - includes 2026-27 Player Option
smartma01,Marcus Smart,15358,"Aug 21, 2021",2021,BOS,4,76.49,extension,1,Signed a 4 year $76.49 million contract extension with Boston (BOS)
smartma01,Marcus Smart,15358,"Jul 19, 2018",2018,BOS,4,52.0,standard,1,Signed a 4 year $52 million contract with Boston (BOS)
smartma01,Marcus Smart,15358,"Jul 05, 2014",2014,BOS,2,6.71,standard,1,Signed a 2 year $6.71 million contract with Boston (BOS)
smithde03,Dennis Smith Jr.,23604,"Jul 08, 2023",2023,BKN,1,2.53,standard,1,Signed a 1 year $2.53 million contract with Brooklyn (BKN)
smithde03,Dennis Smith Jr.,23604,"Jul 05, 2017",2017,DAL,4,17.19,rookie-scale,1,Signed a 4 year $17.19 million rookie scale contract with Dallas (DAL)
smithdr01,Dru Smith,74420,"Aug 16, 2025",2025,MIA,3,7.9,standard,1,Signed a 3 year $7.90 million contract with Miami (MIA) - includes 2027-28 Club Option
smithdr01,Dru Smith,74420,"Oct 21, 2023",2023,MIA,2,3.92,two-way,1,Signed a 2 year $3.92 million contract with Miami (MIA) - converted Two-Way
smithis01,Ish Smith,7116,"Oct 24, 2023",2023,CHA,1,3.2,standard,1,Signed a 1 year $3.20 million contract with Charlotte (CHA)
smithis01,Ish Smith,7116,"Aug 07, 2021",2021,CHA,2,9.23,standard,1,Signed a 2 year $9.23 million contract with Charlotte (CHA)
smithis01,Ish Smith,7116,"Jul 08, 2016",2016,DET,3,18.0,standard,1,Signed a 3 year $18 million contract with Detroit (DET)
smithis01,Ish Smith,7116,"Sep 08, 2015",2015,WAS,1,1.1,standard,1,Signed a 1 year $1.1 million contract with Washington (WAS) - camp invite
smithis01,Ish Smith,7116,"Nov 07, 2014",2014,OKC,1,0.923,standard,1,Signed a 1 year $923k contract with Oklahoma City (OKC)
smithis01,Ish Smith,7116,"Jul 18, 2014",2014,HOU,1,0.981,standard,1,Signed a 1 year $981k contract with Houston (HOU)
smithis01,Ish Smith,7116,"Aug 15, 2012",2012,ORL,3,2.85,standard,1,Signed a 3 year $2.85 million contract with Orlando (ORL)
smithis01,Ish Smith,7116,"Feb 02, 2012",2012,ORL,1,0.522472,standard,1,"Signed a 1 year $522,472 contract with Orlando (ORL)"
smithis01,Ish Smith,7116,"Aug 23, 2010",2010,HOU,2,1.26,standard,1,Signed a 2 year $1.26 million contract with Houston (HOU)
smithja02,Jason Smith,6018,"Aug 22, 2013",2013,NYJ,1,0.715,standard,1,Signed a 1 year $715k contract with New York (NYJ)
smithja02,Jason Smith,6018,"Apr 22, 2012",2012,STL,2,16.5,standard,1,Signed a 2 year $16.5 million contract with St. Louis (STL)
smithja02,Jason Smith,6018,"Jul 30, 2009",2009,STL,6,61.775,standard,1,Signed a 6 year $61.775 million contract with St. Louis (STL)
smithja04,Jalen Smith,70652,"Jul 08, 2024",2024,CHI,3,27.0,standard,1,Signed a 3 year $27 million contract with Chicago (CHI)
smithja04,Jalen Smith,70652,"Jul 06, 2022",2022,IND,3,15.13,standard,1,Signed a 3 year $15.13 million contract with Indiana (IND) - includes 2024-25 Player Option
smithja04,Jalen Smith,70652,"Nov 24, 2020",2020,PHX,4,19.33,rookie-scale,1,Signed a 4 year $19.33 million rookie scale contract with Phoenix (PHX)
smithja05,Jabari Smith Jr.,78109,"Jul 06, 2025",2025,HOU,5,122.0,rookie-scale,1,Signed a 5 year $122 million Rookie Scale contract extension with Houston (HOU)
smithja05,Jabari Smith Jr.,78109,"Jul 01, 2022",2022,HOU,4,40.3,rookie-scale,1,Signed a 4 year $40.3 million Rookie Scale contract with Houston (HOU)
smithjo03,Josh Smith,2205,"Oct 28, 2017",2017,NOP,1,2.17,standard,1,Signed a 1 year $2.17 million contract with New Orleans (NOP)
smithjo03,Josh Smith,2205,"Jul 16, 2015",2015,LAC,1,1.5,standard,1,Signed a 1 year $1.5 million contract with Los Angeles (LAC)
smithjo03,Josh Smith,2205,"Dec 26, 2014",2014,HOU,1,2.077,standard,1,Signed a 1 year $2.077 million contract with Houston (HOU)
smithjo03,Josh Smith,2205,"Jul 10, 2013",2013,DET,4,56.0,standard,1,Signed a 4 year $56 million contract with Detroit (DET)
smithjo03,Josh Smith,2205,"Aug 11, 2008",2008,ATL,5,58.0,standard,1,Signed a 5 year $58 million contract with Atlanta (ATL)
smithjo03,Josh Smith,2205,"Jul 12, 2004",2004,ATL,3,4.09,standard,1,Signed a 3 year $4.09 milion contract with Atlanta (ATL)
smithjr01,J.R. Smith,2296,"Oct 16, 2016",2016,CLE,4,57.0,standard,1,Signed a 4 year $57 million contract with Cleveland (CLE)
smithjr01,J.R. Smith,2296,"Jul 11, 2013",2013,NYK,3,17.95,standard,1,Signed a 3 year $17.95 million contract with New York (NYK)
smithjr01,J.R. Smith,2296,"Jul 11, 2012",2012,NYK,2,5.74,standard,1,Signed a 2 year $5.74 million contract with New York (NYK)
smithjr01,J.R. Smith,2296,"Feb 17, 2012",2012,NYK,1,2.5,standard,1,Signed a 1 year $2.5 million contract with New York (NYK)
smithjr01,J.R. Smith,2296,"Aug 21, 2008",2008,DEN,3,16.5,standard,1,Signed a 3 year $16.5 million contract with Denver (DEN)
smithjr01,J.R. Smith,2296,"Jul 06, 2004",2004,NOH,3,3.89,standard,1,Signed a 3 year $3.89 million contract with New Orleans (NOH)
smithni01,Nick Smith Jr.,82206,"Apr 12, 2026",2026,LAL,2,2.5,two-way,1,Signed a 2 year $2.5 million Rest-of-Season contract with Los Angeles (LAL) via converted Two-Way contract - includes 2026-27 Club Option
smithni01,Nick Smith Jr.,82206,"Jul 02, 2023",2023,CHA,4,12.65,standard,1,Signed a 4 year $12.65 million contract with Charlotte (CHA)
snellto01,Tony Snell,13333,"Aug 10, 2021",2021,POR,1,2.39,standard,1,Signed a 1 year $2.39 million contract with Portland (POR)
snellto01,Tony Snell,13333,"Jul 10, 2013",2013,CHI,2,2.88,standard,1,Signed a 2 year $2.88 million contract with Chicago (CHI)
snellto01,Tony Snell,13333,,2017,MIL,4,46.0,standard,1,contract block
sochaje01,Jeremy Sochan,78122,"Jul 09, 2022",2022,SAS,4,23.05,rookie-scale,1,Signed a 4 year $23.05 million Rookie Scale contract with San Antonio (SAS)
speigma01,Marreese Speights,6145,"Jul 27, 2017",2017,ORL,1,2.1,standard,1,Signed a 1 year $2.1 million contract with Orlando (ORL)
speigma01,Marreese Speights,6145,"Jul 12, 2016",2016,LAC,2,2.86,standard,1,Signed a 2 year $2.86 million contract with Los Angeles (LAC)
speigma01,Marreese Speights,6145,"Jul 12, 2013",2013,GSW,3,11.0,standard,1,Signed a 3 year $11 million contract with Golden State (GSW)
speigma01,Marreese Speights,6145,"Jul 12, 2012",2012,MEM,,8.715,standard,1,Signed to a 2 year $8.715 million contract with Memphis (MEM)
speigma01,Marreese Speights,6145,"Jul 10, 2008",2008,PHI,2,3.2,standard,1,Signed a 2 year $3.2 million contract with Philadelphia (PHI)
spellom01,Omari Spellman,26996,"Jul 01, 2018",2018,ATL,4,9.1,rookie-scale,1,Signed a 4 year $9.10 million rookie scale contract with Atlanta (ATL)
spencca01,Cam Spencer,93960,"Jul 14, 2025",2025,MEM,4,10.4,standard,1,Signed a 4 year $10.40 million contract with Memphis (MEM) - includes 2028-29 Club Option
spencpa01,Pat Spencer,79256,,2026,PHX,1,0.678882,standard,1,current contract
splitti01,Tiago Splitter,7119,"Jul 13, 2013",2013,SAS,4,36.0,standard,1,Signed a 4 year $36 million contract with San Antonio (SAS)
sprinja01,Jaden Springer,74135,"Mar 02, 2025",2025,UTA,3,5.65,standard,1,Signed a 3 year $5.65 million Rest-of-Season contract with Utah (UTA) - includes 2026-27 Club Option
sprinja01,Jaden Springer,74135,"Aug 04, 2021",2021,PHI,4,10.39,rookie-scale,1,Signed a 4 year $10.39 million rookie scale contract with Philadelphia (PHI)
stausni01,Nik Stauskas,15360,"Feb 11, 2019",2019,CLE,1,0.54,standard,1,Signed a 1 year $540k contract with Cleveland (CLE)
stausni01,Nik Stauskas,15360,"Jul 05, 2018",2018,POR,1,1.62,standard,1,Signed a 1 year $1.62 million contract with Portland (POR)
stausni01,Nik Stauskas,15360,"Jul 08, 2014",2014,SAC,2,5.62,standard,1,Signed a 2 year $5.62 million contract with Sacramento (SAC)
stephla01,Lance Stephenson,6922,"Jul 10, 2018",2018,LAL,1,4.45,standard,1,Signed a 1 year $4.45 million contract with Los Angeles (LAL)
stephla01,Lance Stephenson,6922,"Mar 30, 2017",2017,IND,2,8.18,standard,1,Signed a 2 year $8.18 million contract with Indiana (IND) - includes Year 3 Club Option
stephla01,Lance Stephenson,6922,"Jul 18, 2014",2014,CHA,2,18.0,standard,1,Signed a 2 year $18 million contract with Charlotte (CHA) - with third year Club Option
stephla01,Lance Stephenson,6922,"Jul 22, 2010",2010,IND,4,3.35,standard,1,Signed a 4 year $3.35 million contract with Indiana (IND)
stevela01,Lamar Stevens,70716,"Apr 14, 2021",2021,CLE,4,5.88,standard,1,Signed a 4 year $5.88 million Rest-of-Season contract with Cleveland (CLE) - includes 2023 Club Option
stewais01,Isaiah Stewart,70658,"Jul 11, 2023",2023,DET,4,60.0,rookie-scale,1,Signed a 4 year $60 million Rookie Scale contract extension with Detroit (DET) - includes 2027-28 Club Option
stewais01,Isaiah Stewart,70658,"Nov 30, 2020",2020,DET,4,15.1,rookie-scale,1,Signed a 4 year $15.10 million rookie scale contract with Detroit (DET)
stoudam01,Amar'e Stoudemire,2669,"Jul 10, 2015",2015,MIA,1,1.5,standard,1,Signed a 1 year $1.5 million contract with Miami (MIA)
stoudam01,Amar'e Stoudemire,2669,"Feb 18, 2015",2015,DAL,1,0.486,standard,1,Signed a 1 year $486k contract with Dallas (DAL)
stoudam01,Amar'e Stoudemire,2669,"Jul 06, 2010",2010,PHX,5,99.7,standard,1,Signed a 5 year $99.7 million contract with Phoenix (PHX) as part of a sign-and-trade
stoudam01,Amar'e Stoudemire,2669,"Oct 03, 2005",2005,PHX,5,75.4,rookie-scale,1,Signed a 5 year $75.4 million rookie scale extension with Phoenix (PHX) - includes 2010-11 Early Termination Option
stoudam01,Amar'e Stoudemire,2669,"Jul 05, 2002",2002,PHX,4,8.29,standard,1,Signed a 4 year $8.29 million contract with Phoenix (PHX)
strawju01,Julian Strawther,84463,"Jul 06, 2023",2023,DEN,4,12.48,rookie-scale,1,Signed a 4 year $12.48 million rookie scale contract with Denver (DEN)
strusma01,Max Strus,32411,"Jul 06, 2023",2023,CLE,4,62.3,standard,1,Signed a 4 year $62.3 million contract with Cleveland (CLE) as part of a Sign-and-Trad with Miami (MIA)
strusma01,Max Strus,32411,"Aug 06, 2021",2021,MIA,2,3.42,standard,1,Signed a 2 year $3.42 million contract with Miami (MIA)
strusma01,Max Strus,32411,"Oct 13, 2019",2019,BOS,2,2.4,two-way,1,Signed a 2 year $2.4 million contract with Boston (BOS) - converted from two-way
stuckro01,Rodney Stuckey,2310,"Jul 21, 2014",2014,IND,1,1.23,standard,1,Signed a 1 year $1.23 million contract with Indiana (IND)
stuckro01,Rodney Stuckey,2310,"Dec 17, 2011",2011,DET,3,25.5,standard,1,Signed a 3 year $25.5 million contract with Detroit (DET)
stuckro01,Rodney Stuckey,2310,"Jul 04, 2007",2007,DET,2,3.26,standard,1,Signed a 2 year $3.26 million contract with Detroit (DET)
suggsja01,Jalen Suggs,74112,"Oct 21, 2024",2024,ORL,5,150.5,rookie-scale,1,Signed a 5 year $150.5 million Rookie Scale contract extension with Orlando (ORL) - includes 2029-30 Club Option
suggsja01,Jalen Suggs,74112,"Aug 03, 2021",2021,ORL,4,29.96,rookie-scale,1,Signed a 4 year $29.96 million rookie scale contract with Orlando (ORL)
sullija01,Jared Sullinger,10846,"Jul 14, 2016",2016,TOR,1,5.628,standard,1,Signed a 1 year $5.628 million contract with Toronto (TOR)
sullija01,Jared Sullinger,10846,"Jul 03, 2012",2012,BOS,2,2.67,standard,1,Signed 2 year $2.67 million contract with Boston (BOS)
sumneed01,Edmond Sumner,23653,"Jul 08, 2022",2022,BKN,2,4.21,standard,1,Signed a 2 year $4.21 million contract with Brooklyn (BKN)
sumneed01,Edmond Sumner,23653,"Jul 29, 2019",2019,IND,2,4.16,standard,1,Signed a 2 year $4.16 million million contract with Indiana (IND) - includes 2021 Club Option
sumneed01,Edmond Sumner,23653,"Feb 11, 2019",2019,IND,2,2.04,two-way,1,Signed a 2 year $2.04 million contract with Indiana (IND) - converted two-way contract
swanica01,Caleb Swanigan,23621,"Jul 03, 2017",2017,POR,4,8.9,rookie-scale,1,Signed a 4 year $8.90 million rookie scale contract with Portland (POR)
sykeske01,Keifer Sykes,18265,"Dec 27, 2021",2021,IND,2,2.12,standard,1,Signed a 2 year $2.12 million Rest-of-Season contract with Indiana (IND)
sykeske01,Keifer Sykes,18265,"Sep 28, 2015",2015,SAS,1,0.525,standard,1,Signed a 1 year $525k contract with San Antonio (SAS) - camp invite
tateja01,Jae'Sean Tate,70758,"Jul 05, 2025",2025,HOU,1,2.67,standard,1,Signed a 1 year $2.67 million contract with Houston (HOU)
tateja01,Jae'Sean Tate,70758,"Jul 06, 2022",2022,HOU,3,22.1,standard,1,Signed a 3 year $22.1 million contract with Houston (HOU) - includes 2024-25 Club Option
tateja01,Jae'Sean Tate,70758,"Nov 26, 2020",2020,HOU,2,2.96,standard,1,Signed a 2 year $2.96 million contract with Houston (HOU)
tatumja01,Jayson Tatum,23598,"Jul 06, 2024",2024,BOS,5,314.0,extension,1,Signed a 5 year $314 million Designated Veteran contract extension with Boston (BOS) - includes 2029-30 Player Option. This will be the largest contract in NBA history at the time of signing.
tatumja01,Jayson Tatum,23598,"Nov 25, 2020",2020,BOS,5,163.0,maximum,1,Signed a 5 year $163 million maximum rookie scale extension with Boston (BOS) - includes 2025 Player Option and language for 30% rookie super max
tatumja01,Jayson Tatum,23598,"Jul 01, 2017",2017,BOS,4,30.07,rookie-scale,1,Signed a 4 year $30.07 million rookie scale contract with Boston (BOS)
taylois01,Isaiah Taylor,20273,"Sep 18, 2019",2019,TOR,2,3.38,standard,1,Signed a 2 year $3.38 million contract with Toronto (TOR) - 2019 $50k guaranteed
taylois01,Isaiah Taylor,20273,"Oct 16, 2017",2017,ATL,2,2.95,standard,1,Signed a 2 year $2.95 million contract with Atlanta (ATL)
taylois01,Isaiah Taylor,20273,"Feb 27, 2017",2017,HOU,3,3.0,standard,1,Signed a 3 year $3 million contract with Houston (HOU)
taylois01,Isaiah Taylor,20273,"Sep 23, 2016",2016,HOU,2,1.45,standard,1,Signed 2 year $1.45 million contract with Houston (HOU)
taylote01,Terry Taylor,74222,"Aug 14, 2023",2023,CHI,2,4.22,standard,1,Signed a 2 year $4.22 million contract with Chicago (CHI)
teaguje01,Jeff Teague,6272,"Jul 10, 2017",2017,MIN,3,57.0,standard,1,Signed a 3 year $57 million contract with Minnesota (MIN)
teaguje01,Jeff Teague,6272,"Jul 10, 2013",2013,MIL,4,32.0,standard,1,Signed a 4 year $32 million offer sheet with Milwaukee (MIL); Atlanta (ATL) can match
teaguje01,Jeff Teague,6272,"Jul 20, 2009",2009,ATL,2,2.85,standard,1,Signed a 2 year $2.85 million contract with Atlanta (ATL)
teletmi01,Mirza Teletović,10905,"Jul 17, 2015",2015,PHX,1,5.5,standard,1,Signed a 1 year $5.5 million contract with Phoenix (PHX)
teletmi01,Mirza Teletović,10905,,2016,MIL,3,31.5,standard,1,contract block
teletmi01,Mirza Teletović,10905,,2012,BKN,3,9.68715,standard,1,contract block
templga01,Garrett Temple,6492,"Jul 01, 2025",2025,TOR,1,3.63,standard,1,Signed a 1 year $3.63 million contract with Toronto (TOR)
templga01,Garrett Temple,6492,"Jul 05, 2024",2024,TOR,1,3.3,standard,1,Signed a 1 year $3.3 million contract with Toronto (TOR)
templga01,Garrett Temple,6492,"Jul 31, 2023",2023,TOR,1,3.2,standard,1,Signed a 1 year $3.2 million contract with Toronto (TOR)
templga01,Garrett Temple,6492,"Aug 08, 2021",2021,CHI,3,15.47,standard,1,Signed a 3 year $15.47 million contract with Chicago (CHI) as part of a Sign-and-Trade with New Orleans (NOP)
templga01,Garrett Temple,6492,"Nov 27, 2020",2020,CHI,1,4.767,standard,1,Signed a 1 year $4.767 million contract with Chicago (CHI)
templga01,Garrett Temple,6492,"Jul 08, 2019",2019,BKN,1,4.67,standard,1,Signed a 1 year $4.67 million contract with Brooklyn (BKN) - includes 2020 Club Option
templga01,Garrett Temple,6492,"Jul 09, 2016",2016,SAC,3,24.0,standard,1,Signed a 3 year $24 million contract with Sacramento (SAC)
templga01,Garrett Temple,6492,"Jul 28, 2014",2014,WAS,2,2.08,standard,1,Signed a 2 year $2.08 million contract with Washington (WAS)
templga01,Garrett Temple,6492,"Jul 10, 2013",2013,WAS,1,0.916099,standard,1,"Signed a 1 year $916,099 contract with Washington (WAS)"
templga01,Garrett Temple,6492,"Dec 25, 2012",2012,WAS,1,0.572943,standard,1,"Signed a 1 year $572,943 contract with Washington (WAS)"
templga01,Garrett Temple,6492,"Sep 12, 2012",2012,MIA,1,0.854389,standard,1,"Signed a 1 year $854,389 contract with Miami (MIA)"
teodomi01,Miloš Teodosić,24094,"Jul 10, 2017",2017,LAC,2,12.3,standard,1,Signed a 2 year $12.3 million contract with Los Angeles (LAC)
terryda01,Dalen Terry,78128,"Apr 10, 2026",2026,PHI,2,2.7,two-way,1,Signed a 2 year $2.7 million Rest-of-Season contract with Philadelphia (PHI) via converted Two-Way contract - includes 2026-27 Club Option
terryda01,Dalen Terry,78128,"Jul 08, 2022",2022,CHI,4,15.45,rookie-scale,1,Signed a 4 year $15.45 million Rookie Scale contract with Chicago (CHI)
terryja01,Jason Terry,2281,"Sep 18, 2017",2017,MIL,1,2.3,standard,1,Signed a 1 year $2.3 million contract with Milwaukee (MIL)
terryja01,Jason Terry,2281,"Aug 22, 2016",2016,MIL,1,1.55,standard,1,Signed a 1 year $1.55 million contract with Milwaukee (MIL)
terryja01,Jason Terry,2281,"Aug 24, 2015",2015,HOU,1,1.5,standard,1,Signed a 1 year $1.5 million contract with Houston (HOU)
terryja01,Jason Terry,2281,"Jul 18, 2012",2012,BOS,3,15.675,standard,1,Signed a 3 year $15.675 million contract with Boston (BOS)
terryja01,Jason Terry,2281,"Jul 24, 2006",2006,DAL,6,57.0,standard,1,Signed a 6 year $57 million contract with Dallas (DAL)
terryja01,Jason Terry,2281,"Oct 01, 2003",2003,ATL,3,22.5,standard,1,Signed a 3 year $22.5 million contract with Atlanta (ATL)
terryja01,Jason Terry,2281,"Jul 11, 1999",1999,ATL,3,4.7,standard,1,Signed a 3 year $4.7 million contract with Atlanta (ATL)
theisda01,Daniel Theis,23828,"Jul 09, 2024",2024,NOP,1,2.8,standard,1,Signed a 1 year $2.80 million contract with New Orleans (NOP)
theisda01,Daniel Theis,23828,"Aug 07, 2021",2021,CHI,4,36.0,standard,1,Signed a 4 year $36 million contract with Chicago (CHI) as part of a Sign-and-Trade with Houston (HOU)
theisda01,Daniel Theis,23828,"Jul 17, 2019",2019,BOS,2,10.0,standard,1,Signed a 2 year $10 million contract with Boston (BOS) - includes 2020 non-guaranteed
theisda01,Daniel Theis,23828,"Jul 20, 2017",2017,BOS,2,2.19,standard,1,Signed a 2 year $2.19 million contract with Boston (BOS)
thomaca02,Cam Thomas,76963,"Mar 09, 2026",2026,ATL,1,3.095,standard,1,Signed a 1 year $3.095 million contract with Atlanta (ATL)
thomaca02,Cam Thomas,76963,"May 25, 2022",2022,ARI,4,5.14,standard,1,Signed a 4 year $5.14 million contract with Arizona (ARI)
thomais02,Isaiah Thomas,8111,"Jul 10, 2019",2019,WAS,1,2.32,standard,1,Signed 1 year $2.32 million contract with Washington (WAS)
thomais02,Isaiah Thomas,8111,"Jul 16, 2018",2018,DEN,1,2.03,standard,1,Signed a 1 year $2.03 million contract with Denver (DEN)
thomais02,Isaiah Thomas,8111,"Jul 11, 2014",2014,SAC,4,27.0,standard,1,Signed a 4 year $27 million contract with Sacramento (SAC) as part of a sign-and-trade with Phoenix (PHX)
thomais02,Isaiah Thomas,8111,"Dec 09, 2011",2011,SAC,3,2.12,standard,1,Signed a 3 year $2.12 million contract with Sacramento (SAC)
thomala01,Lance Thomas,8713,"Jul 09, 2016",2016,NYK,4,27.5,standard,1,Signed a 4 year $27.5 million contract with New York (NYK)
thomala01,Lance Thomas,8713,"Jul 10, 2015",2015,NYK,1,1.64,standard,1,Signed a 1 year $1.64 million contract with New York (NYK)
thomala01,Lance Thomas,8713,"Jan 31, 2015",2015,NYK,1,0.424,standard,1,Signed a 1 year $424k contract with New York (NYK) for the remainder of the 2014-2015 season
thomala01,Lance Thomas,8713,"Sep 29, 2014",2014,OKC,1,0.948,standard,1,Signed a 1 year $948k contract with Oklahoma City (OKC) - camp invite
thomama02,Matt Thomas,31891,"Jul 18, 2019",2019,TOR,3,4.2,standard,1,Signed a 3 year $4.2 million contract with Toronto (TOR) - includes 2020 $725k guaranteed and 2021 non-guaranteed
thompam01,Amen Thompson,82199,"Jul 03, 2023",2023,HOU,4,40.0,rookie-scale,1,Signed a 4 year $40 million rookie scale contract with Houston (HOU)
thompau01,Ausar Thompson,82200,"Jul 02, 2023",2023,DET,4,36.25,rookie-scale,1,Signed a 4 year $36.25 million rookie scale contract with Detroit (DET)
thompho01,Hollis Thompson,10996,"Sep 27, 2013",2013,PHI,3,2.25,standard,1,Signed a 3 year $2.25 million contract with Philadelphia (PHI)
